close,open,volume,MACD,ATR,USDollarIndex,FederalFundRate
1691.42,1696.10,403455936.00,-4.56,12.35,81.12,0.08
1689.47,1688.37,369626976.00,-5.65,12.39,81.45,0.08
1694.16,1690.65,402552768.00,-5.70,12.27,81.77,0.08
1685.39,1693.88,413885248.00,-6.81,12.26,81.71,0.09
1661.32,1679.61,499477472.00,-10.44,13.04,81.14,0.08
1655.83,1661.22,639181376.00,-13.09,13.13,81.29,0.09
1646.06,1655.25,433674336.00,-15.49,13.31,81.27,0.09
1652.35,1646.81,428069056.00,-15.52,13.27,80.94,0.09
1642.80,1650.66,473550400.00,-16.06,12.94,81.32,0.08
1656.96,1645.03,395302400.00,-13.82,13.50,81.49,0.09
1663.50,1659.92,444359904.00,-10.89,13.78,81.36,0.08
1656.78,1664.29,409068192.00,-9.37,13.75,81.39,0.08
1630.48,1652.54,494860512.00,-11.27,14.84,81.14,0.07
1634.96,1630.25,430479936.00,-11.27,14.98,81.43,0.07
1638.17,1633.50,378243136.00,-10.21,15.13,81.97,0.08
1632.97,1638.89,531626400.00,-9.60,15.41,82.04,0.07
1639.77,1635.95,513985504.00,-7.74,15.71,82.39,0.09
1653.08,1640.72,524274848.00,-4.35,16.25,82.18,0.08
1655.08,1653.28,428671744.00,-1.62,14.77,82.64,0.08
1655.17,1657.44,484511552.00,0.32,15.72,82.15,0.08
1671.71,1656.85,423912544.00,3.77,16.00,81.83,0.08
1683.99,1674.32,489167424.00,7.42,15.96,81.83,0.08
1689.13,1681.04,477027712.00,10.08,15.45,81.51,0.08
1683.42,1689.21,442040192.00,10.58,14.83,81.51,0.08
1687.99,1685.04,384176064.00,10.98,14.58,81.52,0.08
1697.60,1691.70,447016448.00,11.91,14.82,81.27,0.08
1704.76,1697.73,416930688.00,12.79,13.41,81.14,0.08
1725.52,1705.74,568222912.00,15.30,14.51,80.23,0.08
1722.34,1727.34,504423936.00,15.61,14.09,80.38,0.09
1709.91,1722.44,1373984640.00,13.31,14.40,80.44,0.08
1701.84,1711.44,501528672.00,10.01,14.11,80.46,0.09
1697.42,1702.60,489451168.00,6.71,13.71,80.59,0.09
1692.77,1698.02,460940032.00,3.54,13.97,80.34,0.08
1698.67,1694.05,408955488.00,1.95,13.04,80.54,0.08
1691.75,1695.52,464604448.00,-0.21,12.63,80.27,0.08
1681.55,1687.26,606001536.00,-3.02,12.94,80.23,0.06
1695.00,1682.41,440301824.00,-3.08,13.27,80.19,0.08
1693.87,1691.90,467332192.00,-3.26,13.75,79.90,0.07
1678.66,1692.35,482126944.00,-5.29,14.96,79.75,0.08
1690.50,1678.79,421141824.00,-4.92,14.79,80.13,0.08
1676.12,1687.15,413618784.00,-6.39,15.36,79.93,0.08
1655.45,1676.22,537136320.00,-9.73,14.83,80.01,0.08
1656.40,1656.99,548816064.00,-11.28,15.28,80.37,0.09
1692.56,1660.88,534280064.00,-7.11,16.70,80.48,0.09
1703.20,1691.09,470111456.00,-2.82,16.74,80.42,0.10
1710.14,1699.86,410674080.00,0.86,17.18,80.34,0.10
1698.06,1709.17,500756640.00,1.54,17.60,80.44,0.10
1721.54,1700.49,508404128.00,4.83,18.50,80.46,0.11
1733.15,1720.17,523318880.00,8.06,19.05,79.66,0.10
1744.50,1736.72,685422848.00,11.03,18.73,79.61,0.10
1744.66,1745.20,485455872.00,12.23,18.16,79.70,0.09
1754.67,1746.48,556544128.00,13.49,18.16,79.26,0.08
1746.38,1752.27,521774464.00,12.35,17.50,79.28,0.08
1752.07,1747.48,513973120.00,11.53,17.06,79.19,0.08
1759.77,1756.01,525541472.00,11.17,16.48,79.21,0.08
1762.11,1759.42,565866112.00,10.42,15.45,79.33,0.08
1771.95,1762.93,479941504.00,10.40,15.02,79.62,0.08
1763.31,1772.27,469920224.00,8.44,13.72,79.70,0.08
1756.54,1763.24,625007232.00,5.60,13.57,80.23,0.07
1761.64,1758.70,538371584.00,3.86,13.15,80.72,0.08
1767.93,1763.40,420059840.00,3.04,12.54,80.57,0.08
1762.97,1765.67,477778496.00,1.39,11.72,80.70,0.08
1770.49,1765.00,492886144.00,0.91,11.11,80.51,0.08
1747.15,1770.74,590111808.00,-2.77,12.27,80.83,0.08
1770.61,1748.37,564703104.00,-2.26,13.44,81.22,0.08
1771.89,1769.96,376788576.00,-2.00,12.80,81.09,0.08
1767.69,1769.51,444534784.00,-2.59,12.47,81.15,0.08
1782.00,1764.37,511953984.00,-1.32,13.39,80.78,0.08
1790.62,1782.75,510079232.00,0.33,13.65,80.99,0.09
1798.18,1790.66,656872128.00,1.99,13.67,80.81,0.09
1791.53,1798.82,482579744.00,1.76,13.98,80.73,0.09
1787.87,1790.79,459805984.00,0.73,13.46,80.66,0.09
1781.37,1789.59,461769472.00,-1.12,13.87,81.00,0.09
1795.85,1783.52,479619488.00,-0.69,14.07,80.98,0.09
1804.76,1797.21,440009152.00,0.43,14.28,80.66,0.09
1802.48,1806.33,471385280.00,0.49,13.95,80.91,0.09
1802.75,1802.87,558605312.00,0.21,13.73,80.62,0.09
1807.23,1803.48,372695488.00,0.27,12.10,80.70,0.09
1805.81,1808.69,353126560.00,-0.22,11.09,80.62,0.07
1800.90,1806.55,461978720.00,-1.46,11.51,80.90,0.09
1795.15,1800.10,525457920.00,-3.23,11.75,80.64,0.09
1792.81,1793.15,573060032.00,-4.78,11.71,80.61,0.09
1785.03,1792.82,556895936.00,-6.80,11.57,80.29,0.09
1805.09,1788.36,499862080.00,-5.43,12.53,80.26,0.09
1808.37,1806.21,485670432.00,-4.16,11.97,80.13,0.09
1802.62,1807.60,464255072.00,-4.14,11.68,79.98,0.09
1782.22,1802.76,545816896.00,-6.77,11.99,79.88,0.08
1775.50,1781.71,516426848.00,-9.17,11.63,80.18,0.09
1775.32,1777.98,440363456.00,-10.44,11.51,80.19,0.08
1786.54,1777.48,529226912.00,-9.45,12.18,80.09,0.09
1781.00,1786.47,506364000.00,-9.22,12.33,80.05,0.09
1810.65,1781.46,690284736.00,-4.96,15.01,80.51,0.09
1809.60,1809.00,510620992.00,-2.31,15.01,80.60,0.09
1818.32,1810.39,1387288960.00,0.44,15.20,80.55,0.09
1827.99,1822.92,433735424.00,3.24,15.09,80.43,0.09
1833.32,1828.02,183987264.00,5.36,13.99,80.52,0.08
1842.02,1834.96,293306336.00,7.35,14.00,80.50,0.08
1841.40,1842.97,270154368.00,7.96,12.86,80.33,0.08
1841.07,1841.47,301887136.00,7.69,12.66,80.04,0.08
1848.36,1842.61,393974080.00,7.84,12.78,80.20,0.07
1831.98,1845.86,446110848.00,5.19,12.62,80.57,0.08
1831.37,1833.21,387809952.00,2.95,12.50,80.87,0.08
1826.77,1832.31,491375328.00,0.55,12.86,80.68,0.08
1837.88,1828.71,498103264.00,0.18,12.60,80.85,0.07
1837.49,1837.90,576998272.00,-0.35,12.52,81.07,0.07
1838.13,1839.00,520708864.00,-0.84,10.36,80.94,0.07
1842.37,1840.06,486095776.00,-0.81,10.45,80.63,0.07
1819.20,1841.26,574257664.00,-3.95,11.43,80.53,0.07
1838.88,1821.36,510557760.00,-3.43,12.05,80.64,0.07
1848.38,1840.52,556998400.00,-1.95,12.52,80.99,0.07
1845.89,1847.99,474064128.00,-1.46,12.42,80.91,0.07
1838.70,1844.23,806738496.00,-2.21,12.83,81.19,0.07
1843.80,1841.05,594446976.00,-2.13,13.77,81.08,0.07
1844.86,1844.71,503066912.00,-2.05,13.60,81.20,0.07
1828.46,1842.29,582023616.00,-4.19,13.90,80.44,0.07
1790.29,1826.96,711399680.00,-10.38,15.98,80.47,0.07
1781.56,1791.03,634411968.00,-15.00,16.67,80.48,0.07
1792.50,1783.00,496214048.00,-15.86,16.74,80.57,0.07
1774.20,1790.15,606530880.00,-18.00,17.70,80.53,0.07
1794.19,1777.17,546639104.00,-15.91,18.54,81.05,0.07
1782.59,1790.88,755520512.00,-15.27,19.34,81.25,0.07
1741.89,1782.68,744476608.00,-19.26,20.57,81.04,0.07
1755.20,1743.82,620854080.00,-19.00,20.34,81.12,0.07
1751.64,1753.38,580296896.00,-18.19,20.76,81.06,0.07
1773.43,1752.99,561755712.00,-13.82,21.79,80.90,0.07
1797.02,1776.01,589403712.00,-7.17,22.77,80.67,0.06
1799.84,1796.20,485780800.00,-2.08,22.14,80.65,0.07
1819.75,1800.45,533439456.00,3.95,23.41,80.63,0.06
1819.26,1820.12,486341984.00,7.64,22.39,80.69,0.07
1829.83,1814.82,534850816.00,11.06,21.17,80.30,0.06
1838.63,1828.46,488531904.00,13.89,20.67,80.15,0.06
1840.76,1839.03,538055616.00,15.32,20.20,80.01,0.07
1828.75,1838.90,519743136.00,13.95,20.09,80.19,0.07
1839.78,1829.24,513111040.00,13.80,19.64,80.28,0.07
1836.25,1841.07,672935360.00,12.55,18.82,80.27,0.07
1847.61,1836.78,694554880.00,12.53,17.20,80.22,0.07
1845.12,1847.66,498727680.00,11.50,16.90,80.14,0.07
1845.16,1845.79,493926304.00,10.18,16.48,80.41,0.07
1854.29,1844.90,506575296.00,9.89,15.84,80.28,0.07
1859.45,1855.12,716606528.00,9.73,15.53,79.78,0.06
1845.73,1857.68,498538528.00,7.22,16.74,80.07,0.07
1873.91,1849.23,544534016.00,8.71,17.22,80.13,0.07
1873.81,1874.05,482115584.00,8.99,16.85,80.09,0.08
1877.03,1874.18,498621952.00,8.91,15.93,79.67,0.08
1878.04,1878.52,497115616.00,8.30,15.71,79.71,0.08
1877.17,1877.86,430822976.00,7.14,15.94,79.74,0.08
1867.63,1878.26,443285888.00,4.56,15.79,79.79,0.08
1868.20,1866.15,449416544.00,2.51,15.49,79.62,0.08
1846.34,1869.06,512832352.00,-1.96,17.06,79.58,0.08
1841.13,1845.07,491549152.00,-5.60,16.38,79.41,0.08
1858.83,1842.81,452628032.00,-5.58,16.98,79.40,0.08
1872.25,1858.92,408797376.00,-3.80,17.19,79.37,0.08
1860.77,1872.25,499547104.00,-4.18,17.94,80.05,0.08
1872.01,1860.09,467655744.00,-2.99,17.84,80.19,0.08
1866.52,1874.53,1547144192.00,-3.01,17.51,80.13,0.08
1857.44,1867.67,588080192.00,-4.23,17.03,79.94,0.09
1865.62,1859.48,491809824.00,-3.92,17.77,80.03,0.09
1852.56,1867.09,557994176.00,-5.39,18.86,80.02,0.08
1849.04,1852.11,583149760.00,-6.65,18.89,80.15,0.08
1857.62,1850.07,453682688.00,-6.16,19.36,80.19,0.08
1872.34,1859.16,577881984.00,-3.80,19.30,80.11,0.06
1885.52,1873.96,517511968.00,-0.58,19.26,80.08,0.08
1890.90,1886.61,465084896.00,2.02,17.61,80.23,0.09
1888.77,1891.43,487793952.00,3.12,17.49,80.46,0.08
1865.09,1890.25,639117376.00,0.48,18.40,80.44,0.08
1845.04,1863.92,658293888.00,-3.91,19.02,80.22,0.09
1851.96,1845.48,552382784.00,-5.72,18.57,79.78,0.08
1872.18,1852.64,528489056.00,-4.10,18.69,79.52,0.08
1833.08,1872.28,637004544.00,-7.99,20.20,79.41,0.08
1815.69,1830.65,662290112.00,-12.32,19.99,79.49,0.09
1830.61,1818.18,525007296.00,-12.57,20.17,79.76,0.09
1842.98,1831.45,593267072.00,-10.53,20.48,79.79,0.10
1862.31,1846.01,537460480.00,-6.25,20.91,79.82,0.09
1864.85,1861.73,665946880.00,-2.92,20.57,79.85,0.09
1871.89,1865.79,445870688.00,0.21,19.94,79.95,0.10
1879.55,1872.57,495263520.00,3.14,19.90,79.90,0.10
1875.39,1879.32,482949024.00,4.27,19.65,79.87,0.10
1878.61,1881.97,524944800.00,5.15,19.84,79.79,0.10
1863.40,1877.72,526853056.00,3.46,18.76,79.76,0.09
1869.43,1865.00,644619200.00,2.95,18.96,79.71,0.09
1878.33,1870.78,490200224.00,3.57,18.51,79.81,0.10
1883.95,1877.10,629358848.00,4.43,17.94,79.53,0.09
1883.68,1884.39,468221280.00,4.65,15.72,79.52,0.09
1881.14,1885.30,463772512.00,4.14,15.16,79.50,0.09
1884.66,1879.45,417845728.00,3.97,15.18,79.51,0.09
1867.72,1883.69,476261120.00,1.40,14.40,79.15,0.09
1878.21,1868.53,563865920.00,0.96,14.38,79.23,0.08
1875.63,1877.39,488735040.00,0.21,14.82,79.45,0.08
1878.48,1875.27,473636640.00,-0.01,15.02,79.87,0.08
1896.65,1880.03,449329984.00,2.08,15.43,79.89,0.08
1897.45,1896.75,418424960.00,3.28,15.45,80.12,0.09
1888.53,1897.13,424737152.00,2.61,15.29,80.06,0.08
1870.85,1888.16,547248768.00,-0.32,15.81,80.03,0.09
1877.86,1871.19,624214464.00,-1.36,14.89,80.06,0.09
1885.08,1876.66,433539360.00,-1.13,15.06,80.03,0.09
1872.83,1884.88,435050528.00,-2.60,15.38,80.05,0.09
1888.03,1873.34,410922496.00,-1.55,15.76,80.08,0.09
1892.49,1888.19,385687104.00,-0.34,15.63,80.22,0.09
1900.53,1893.32,373533152.00,1.36,14.92,80.38,0.09
1911.91,1902.01,469725696.00,3.71,14.55,80.37,0.09
1909.78,1911.77,408971456.00,4.60,13.70,80.56,0.09
1920.03,1910.60,371686944.00,6.11,13.07,80.49,0.09
1923.57,1920.33,600561216.00,7.05,12.77,80.39,0.08
1924.97,1923.87,376884160.00,7.30,12.15,80.63,0.09
1924.24,1923.07,414916320.00,6.81,12.16,80.54,0.10
1927.88,1923.06,403772736.00,6.43,12.04,80.66,0.09
1940.46,1928.52,431163168.00,7.26,11.52,80.35,0.09
1949.44,1942.41,445238432.00,8.33,11.20,80.43,0.09
1951.27,1948.97,422672704.00,8.56,10.83,80.63,0.09
1950.79,1950.34,405804096.00,7.95,10.09,80.81,0.09
1943.89,1949.37,387367904.00,5.99,9.71,80.77,0.09
1930.11,1943.35,460598592.00,2.41,10.23,80.59,0.09
1936.16,1930.80,445525536.00,0.52,10.29,80.61,0.10
1937.78,1934.84,437327136.00,-0.78,10.18,80.44,0.10
1941.99,1937.15,406150816.00,-1.30,10.39,80.61,0.10
1956.98,1942.73,436551008.00,0.07,10.98,80.40,0.10
1959.48,1957.50,476074336.00,0.95,10.99,80.33,0.10
1962.87,1960.45,1210088576.00,1.60,10.62,80.34,0.10
1962.61,1962.92,412473568.00,1.59,10.52,80.27,0.10
1949.98,1961.97,470849280.00,-0.40,11.22,80.32,0.10
1959.53,1949.27,455607552.00,-0.70,10.83,80.21,0.10
1957.22,1959.89,404596192.00,-1.45,11.28,80.21,0.10
1960.96,1956.56,737124096.00,-1.65,11.34,80.02,0.10
1960.23,1960.79,527596608.00,-2.07,11.30,79.79,0.09
1973.32,1962.29,438869472.00,-0.84,11.84,79.82,0.10
1974.62,1973.06,386093376.00,-0.14,10.84,79.95,0.10
1985.44,1975.88,366629056.00,1.41,10.94,80.21,0.09
1977.65,1984.22,399602016.00,1.03,10.96,80.21,0.10
1963.71,1976.39,482828800.00,-1.33,11.54,80.18,0.09
1972.83,1965.10,414979840.00,-1.85,10.96,80.09,0.09
1964.68,1966.67,417515360.00,-3.40,11.85,80.12,0.09
1967.57,1965.76,375623296.00,-4.10,12.15,80.19,0.09
1977.10,1969.86,398145312.00,-3.36,12.68,80.17,0.09
1973.28,1977.36,546839552.00,-3.47,12.49,80.38,0.09
1981.57,1976.35,518289952.00,-2.54,12.30,80.54,0.09
1958.12,1979.75,542027392.00,-5.06,13.09,80.51,0.09
1978.22,1961.54,583144896.00,-4.03,13.98,80.54,0.09
1973.63,1976.93,397763136.00,-3.98,14.44,80.56,0.10
1983.53,1975.65,428096608.00,-2.69,14.03,80.78,0.09
1987.01,1985.32,471810208.00,-1.50,14.22,80.80,0.09
1987.98,1988.07,472332448.00,-0.75,13.84,80.87,0.09
1978.34,1984.60,414723328.00,-1.67,14.06,81.05,0.09
1978.91,1978.25,436491392.00,-2.28,13.77,81.00,0.09
1969.95,1980.03,493103648.00,-3.88,14.09,81.21,0.09
1970.07,1973.21,477862656.00,-4.84,13.84,81.42,0.09
1930.67,1965.14,624026560.00,-10.39,16.01,81.46,0.08
1925.15,1929.80,519282528.00,-14.17,16.63,81.31,0.09
1938.99,1926.62,468949024.00,-14.15,16.96,81.32,0.09
1920.21,1936.34,501232512.00,-15.87,18.00,81.54,0.09
1920.24,1917.29,488564128.00,-16.16,17.30,81.42,0.09
1909.57,1923.03,474215456.00,-16.86,17.47,81.53,0.09
1931.59,1910.35,456164320.00,-13.58,18.25,81.40,0.09
1936.92,1933.43,399567360.00,-10.07,18.30,81.46,0.09
1933.75,1935.73,352125888.00,-7.66,18.62,81.51,0.09
1946.72,1935.60,369469984.00,-4.00,19.27,81.61,0.09
1955.18,1947.41,322829280.00,-0.30,18.91,81.60,0.09
1955.06,1958.87,599710528.00,2.13,19.50,81.43,0.09
1971.74,1958.36,422328736.00,5.78,19.65,81.58,0.09
1981.60,1972.73,393651360.00,9.11,19.24,81.89,0.09
1986.51,1980.46,378316256.00,11.42,17.21,82.25,0.09
1992.37,1986.82,395106784.00,13.07,16.30,82.16,0.09
1988.40,1992.60,377965920.00,12.92,15.37,82.33,0.09
1997.92,1991.74,336929376.00,13.36,14.54,82.58,0.09
2000.02,1998.59,314152672.00,13.15,13.87,82.67,0.09
2000.12,2000.54,342253152.00,12.27,12.57,82.46,0.09
1996.74,1997.42,315937184.00,10.55,11.59,82.49,0.09
2003.37,1998.45,425137984.00,9.63,11.26,82.72,0.07
2002.28,2004.07,399580832.00,8.27,11.26,82.97,0.09
2000.72,2003.57,396840416.00,6.61,11.01,82.86,0.09
1997.65,2001.67,426863552.00,4.66,11.73,83.84,0.09
2007.71,1998.00,451026304.00,4.28,11.38,83.76,0.09
2001.54,2007.17,412136896.00,2.83,11.03,84.31,0.09
1988.44,2000.73,451171552.00,-0.11,11.47,84.14,0.09
1995.69,1988.41,427210176.00,-1.23,11.67,84.23,0.09
1997.45,1992.85,399942016.00,-1.84,11.91,84.24,0.09
1985.54,1996.74,500777568.00,-3.86,12.52,84.16,0.09
1984.13,1986.04,434151840.00,-5.29,12.17,84.24,0.09
1998.98,1981.93,441930592.00,-4.19,13.32,84.08,0.09
2001.57,1999.30,478469184.00,-3.12,14.14,84.75,0.09
2011.36,2003.07,476265312.00,-1.21,14.22,84.27,0.09
2010.40,2012.74,1399994240.00,-0.22,14.51,84.79,0.09
1994.29,2009.08,474910688.00,-1.81,15.09,84.71,0.09
1982.77,1992.78,484157920.00,-4.34,15.19,84.70,0.09
1998.30,1983.34,486138272.00,-3.86,15.37,85.07,0.09
1965.99,1997.32,526849248.00,-7.62,16.42,85.20,0.09
1982.85,1966.22,436494336.00,-7.54,17.01,85.64,0.09
1977.80,1978.96,421790848.00,-7.85,17.15,85.62,0.08
1972.29,1978.21,590987712.00,-8.41,17.33,85.91,0.07
1946.16,1971.44,585400640.00,-11.73,18.68,85.90,0.09
1946.17,1945.83,513193344.00,-13.23,19.33,85.61,0.09
1967.90,1948.12,544453888.00,-10.71,20.49,86.65,0.09
1964.82,1970.01,433724768.00,-8.95,20.22,85.64,0.09
1935.10,1962.36,519200608.00,-11.14,21.11,85.66,0.09
1968.89,1935.55,610704896.00,-7.55,23.57,85.30,0.09
1928.21,1967.68,604834240.00,-10.01,25.61,85.54,0.08
1906.13,1925.63,757722432.00,-13.75,26.44,85.81,0.09
1874.74,1905.65,670727360.00,-19.25,28.25,85.21,0.09
1877.70,1877.11,689807360.00,-21.13,28.66,85.81,0.09
1862.49,1874.18,927106688.00,-22.92,30.42,84.92,0.09
1862.76,1855.95,796441216.00,-22.53,31.90,84.95,0.09
1886.76,1864.91,805127616.00,-17.71,33.08,85.20,0.09
1904.01,1885.62,532658464.00,-11.19,33.55,85.03,0.09
1941.28,1909.38,586985472.00,-1.37,34.11,85.40,0.09
1927.11,1941.29,601349184.00,3.45,33.84,85.77,0.09
1950.82,1931.02,562055232.00,9.71,34.54,85.88,0.09
1964.58,1951.59,499289568.00,15.24,34.51,85.72,0.09
1961.63,1962.97,466534272.00,17.87,33.32,85.59,0.09
1985.05,1964.14,519963456.00,21.86,31.77,85.41,0.09
1982.30,1983.29,551239808.00,23.10,30.41,85.99,0.09
1994.65,1979.49,512482880.00,24.44,29.96,86.12,0.09
2018.05,2001.20,699352000.00,27.12,28.93,86.92,0.07
2017.81,2018.21,495622656.00,27.41,27.78,87.39,0.09
2012.10,2015.81,524070880.00,25.44,24.91,87.05,0.10
2023.57,2015.29,511531040.00,24.29,22.81,87.41,0.09
2031.21,2023.33,498077216.00,23.17,21.41,88.09,0.09
2031.92,2032.36,507723712.00,21.18,20.44,87.59,0.09
2038.26,2032.01,459640128.00,19.43,18.31,87.81,0.09
2039.68,2038.20,379588864.00,17.25,17.13,87.59,0.09
2038.25,2037.75,461754176.00,14.50,15.24,87.80,0.09
2039.33,2039.21,470870048.00,11.84,15.01,87.75,0.09
2039.82,2039.74,447916544.00,9.26,14.56,87.55,0.09
2041.32,2038.29,466238656.00,6.98,13.50,87.95,0.10
2051.80,2041.48,465608064.00,6.14,12.96,87.58,0.11
2048.72,2051.16,456923424.00,4.50,12.04,87.62,0.10
2052.75,2045.87,445074496.00,3.34,11.31,87.68,0.10
2063.50,2057.46,725540480.00,3.39,11.88,88.29,0.10
2069.41,2065.07,483217024.00,3.57,11.15,88.10,0.10
2067.03,2070.15,587225536.00,2.76,11.00,87.91,0.10
2072.83,2067.36,510129952.00,2.41,10.35,87.67,0.10
2067.56,2074.78,411846784.00,0.95,10.46,88.24,0.08
2053.44,2065.78,547697984.00,-2.27,11.13,88.01,0.13
2066.55,2053.77,498487712.00,-2.94,11.80,88.64,0.12
2074.33,2067.45,536478560.00,-2.64,11.89,88.95,0.12
2071.92,2073.64,495773568.00,-3.06,11.84,88.65,0.12
2075.37,2072.78,493066208.00,-3.14,11.96,89.35,0.12
2060.31,2074.84,547864576.00,-5.36,12.88,89.11,0.12
2059.82,2056.55,530143296.00,-6.94,13.71,88.73,0.12
2026.14,2058.86,619434048.00,-12.25,15.41,88.21,0.12
2035.33,2027.92,528010272.00,-14.13,16.56,88.46,0.12
2002.33,2030.36,657513408.00,-19.10,17.58,88.33,0.12
1989.63,2005.03,670070784.00,-23.12,19.70,88.48,0.11
1972.74,1986.71,690454080.00,-26.81,22.20,87.91,0.12
2012.89,1973.77,658854656.00,-22.77,24.86,88.22,0.13
2061.23,2018.98,667324864.00,-12.99,27.55,89.21,0.13
2070.65,2061.04,1634075648.00,-5.06,27.47,89.59,0.13
2078.54,2069.28,550911424.00,1.10,27.05,89.72,0.13
2082.17,2081.48,473318816.00,5.29,26.94,90.08,0.13
2081.88,2083.25,224960768.00,7.51,26.28,89.91,0.13
2088.77,2084.30,286846048.00,9.28,26.43,90.03,0.13
2090.57,2087.63,331982400.00,10.00,25.45,90.19,0.13
2080.35,2088.49,307772416.00,8.47,24.35,89.97,0.13
2058.90,2082.11,415305408.00,4.16,23.79,90.27,0.06
2058.20,2058.90,427050720.00,0.97,23.57,91.15,0.12
2020.58,2054.44,611608768.00,-6.07,24.13,91.42,0.12
2002.61,2022.15,628834816.00,-12.62,24.23,91.61,0.12
2025.90,2005.55,538584384.00,-13.24,22.99,91.99,0.12
2062.14,2030.61,605115072.00,-8.41,22.57,92.29,0.12
2044.81,2063.45,503961248.00,-7.25,20.98,91.94,0.12
2028.26,2046.13,536720096.00,-8.33,21.69,92.03,0.12
2023.03,2031.58,610249408.00,-9.30,24.49,92.28,0.12
2011.27,2018.40,673109120.00,-10.95,26.38,92.10,0.12
1992.67,2013.75,608795904.00,-13.79,28.10,92.08,0.12
2019.42,1992.25,732056640.00,-11.42,29.64,92.69,0.13
2022.55,2020.76,605794304.00,-8.88,30.83,93.03,0.12
2032.12,2020.19,540353600.00,-5.54,31.92,92.77,0.12
2063.15,2034.30,643878656.00,0.89,32.67,94.18,0.12
2051.82,2062.98,535544384.00,3.50,31.69,95.01,0.12
2057.09,2050.42,527328736.00,5.70,29.96,94.95,0.12
2029.55,2047.86,568436736.00,3.32,29.92,94.02,0.11
2002.16,2032.34,651416576.00,-1.79,30.92,94.62,0.12
2021.25,2002.45,621451456.00,-2.41,30.73,94.73,0.11
1994.99,2019.35,893291072.00,-5.96,31.00,94.87,0.06
2020.85,1996.67,637858240.00,-4.50,32.00,94.59,0.12
2050.03,2022.71,659061056.00,0.45,30.63,93.63,0.12
2041.51,2048.86,639296320.00,2.53,29.45,94.42,0.11
2062.52,2043.45,533722144.00,6.46,28.89,93.54,0.12
2055.47,2062.28,590832768.00,7.75,28.18,94.69,0.11
2046.74,2053.47,502523264.00,7.08,27.45,94.57,0.12
2068.59,2049.38,538468928.00,9.10,27.30,94.73,0.12
2068.53,2068.55,503865504.00,9.89,25.67,94.83,0.12
2088.48,2069.98,563595584.00,12.40,26.20,94.19,0.12
2096.99,2088.78,501376864.00,14.37,25.75,94.18,0.12
2100.34,2096.47,557431168.00,15.20,23.92,94.09,0.12
2099.68,2099.16,458384768.00,14.73,21.57,94.13,0.12
2097.45,2099.25,462308544.00,13.23,19.85,94.38,0.12
2110.30,2097.65,621929984.00,13.06,19.51,94.31,0.12
2109.66,2109.83,497480864.00,11.99,17.12,94.54,0.11
2115.48,2109.10,500026496.00,11.20,15.88,94.49,0.11
2113.86,2115.30,481137440.00,9.65,15.28,94.40,0.11
2110.74,2113.91,504415136.00,7.50,14.43,95.28,0.11
2104.50,2110.88,596622400.00,4.66,13.47,95.25,0.06
2117.39,2105.23,516702240.00,3.98,13.38,95.47,0.12
2107.78,2115.76,488630240.00,1.80,13.03,95.41,0.12
2098.53,2107.72,489094240.00,-1.16,13.36,95.94,0.11
2101.04,2098.54,479662528.00,-2.95,12.58,96.35,0.11
2071.26,2100.91,654504512.00,-8.03,14.25,97.71,0.12
2079.43,2072.25,491830176.00,-10.05,14.30,97.65,0.12
2044.16,2076.14,618141184.00,-15.55,16.24,98.76,0.12
2040.24,2044.69,540185408.00,-18.92,16.17,99.72,0.11
2065.95,2041.10,541657920.00,-16.95,16.24,99.22,0.11
2053.40,2064.56,553477184.00,-16.58,17.49,100.15,0.11
2081.19,2055.35,541658752.00,-12.05,18.63,99.70,0.12
2074.28,2080.59,475826592.00,-9.55,19.09,99.60,0.12
2099.50,2072.84,629083840.00,-4.32,21.62,97.80,0.11
2089.27,2098.69,528305216.00,-2.18,21.97,99.10,0.12
2108.10,2090.32,1560998400.00,1.63,22.80,97.86,0.12
2104.42,2107.99,500176864.00,3.40,22.18,97.01,0.12
2091.50,2103.94,512657120.00,2.63,21.90,97.21,0.11
2061.05,2093.10,582213632.00,-1.95,23.85,96.87,0.12
2056.15,2059.94,619844480.00,-5.41,22.98,97.42,0.11
2061.02,2055.78,538110848.00,-6.72,22.81,97.36,0.12
2086.24,2064.11,493757952.00,-4.01,22.29,97.98,0.12
2067.89,2084.05,664064640.00,-4.46,22.92,98.41,0.06
2059.69,2067.63,565759488.00,-5.58,22.45,98.18,0.12
2066.96,2060.03,484746336.00,-5.06,21.74,97.51,0.12
2080.62,2064.87,603851840.00,-2.72,21.91,97.05,0.13
2076.33,2080.79,436572576.00,-1.65,21.74,97.96,0.12
2081.90,2076.94,488315552.00,-0.16,19.44,98.07,0.12
2091.18,2081.29,473787104.00,1.99,19.80,98.99,0.12
2102.06,2091.51,467432128.00,4.63,18.86,99.39,0.12
2092.43,2102.03,489921632.00,4.82,19.21,99.51,0.13
2095.84,2092.28,450254752.00,5.11,19.15,98.76,0.13
2106.63,2097.82,562067456.00,6.38,17.70,98.37,0.13
2104.99,2105.96,494806784.00,6.60,16.96,97.65,0.13
2081.18,2102.58,661866240.00,3.30,18.59,97.45,0.13
2100.40,2084.11,481935744.00,3.46,18.22,97.91,0.13
2097.29,2102.82,486210336.00,2.92,17.93,97.97,0.13
2107.96,2098.27,508085472.00,3.71,17.89,98.06,0.13
2112.93,2107.21,568902400.00,4.57,18.07,97.31,0.13
