Closing Price,Open Price,Volume,MACD,ATR,US Dollar Index,SHIBOR,label
2292.21,2301.98,392806.27,1.439216805,43.541,80.6,2.5267,2287.51
2287.51,2288.76,330674.03,1.359113073,23.873,80.76,2.5688,2245.41
2245.41,2269.58,354264.75,-2.077539287,42.105,80.8,2.5748,2240.92
2240.92,2241.76,305069.68,-5.103856215,16.965,81.03,2.6183,2251.85
2251.85,2242.96,347216.85,-6.545308439,21.961,81.06,2.5221,2212.44
2212.44,2250.84,340837.04,-10.74371906,43.125,81.1,2.32,2223.11
2223.11,2213.09,267587.9,-13.05946847,19.128,81.13,2.2974,2193.62
2193.62,2210.75,283191.51,-17.07721552,29.594,81.03,2.2775,2177.24
2177.24,2189.51,302477.86,-21.33731688,30.647,81.2,2.2775,2174.99
2174.99,2175.18,269786.66,-24.61172887,27.702,80.85,2.154,2164.88
2164.88,2180.21,239489.16,-27.70269291,20.807,80.89,2.2422,2194.9
2194.9,2165.41,305084.82,-27.41432921,44.081,80.92,2.3042,2177.55
2177.55,2181.18,229123.51,-28.26003481,25.239,80.69,2.315,2192.68
2192.68,2184.41,286674.93,-27.39362142,24.924,80.2,2.2525,2175.6
2175.6,2187.24,247426.96,-27.7648973,20.576,80.18,2.2992,2150.64
2150.64,2168.59,319467.46,-29.73056475,25.377,80.36,2.3108,2129.16
2129.16,2142.5,300093.39,-32.6450727,24.608,80.3,2.315,2115.68
2115.68,2128.8,296706.25,-35.63222198,26.4,80.18,2.3148,2139.66
2139.66,2114.24,364069.11,-35.65318256,32.893,80.23,2.2533,2108.85
2108.85,2136.7,401867.62,-37.72115814,44.459,79.9,2.258,2131.47
2131.47,2104.93,362259.15,-37.10681242,33.527,79.66,2.25,2207.88
2207.88,2128.39,824871.03,-30.10763201,92.301,79.84,2.25,2203.6
2203.6,2205.61,485746.89,-24.62194215,25.749,80.23,2.2399,2246.76
2246.76,2203.89,761697.48,-16.60088096,52.422,80.41,2.2503,2271.05
2271.05,2254.92,733754.75,-8.189805881,29.523,80.32,2.249,2258.5
2258.5,2263.21,514687.03,-2.507421636,20.695,80.05,2.25,2267.77
2267.77,2257.73,450064.54,2.712411281,25.258,79.86,2.26,2242.64
2242.64,2260.6,419421,4.766281386,25.21,79.92,2.2747,2355.87
2355.87,2245.64,1108925.62,15.35371487,114.471,79.57,2.2559,2366.7
2366.7,2359.2,940881.95,24.33807199,24.136,79.57,2.256,2368.12
2368.12,2361.1,857848.49,31.21301763,51.553,79.33,2.28,2371.11
2371.11,2362.8,632925.3,36.4821059,29.109,79.35,2.2775,2384.82
2384.82,2361.32,656554.62,41.28799436,45.374,79.24,2.638,2372
2372,2386.38,687141.58,43.5605737,49.191,79.58,2.42,2381.22
2381.22,2368.01,530870.04,45.5797675,29.687,79.66,2.3,2448.4
2448.4,2373.88,955023.5,52.00125817,93.892,79.67,2.3,2457.62
2457.62,2445.99,715918.28,57.17555134,16.365,79.6,2.303,2444.59
2444.59,2464.78,732550.67,59.53888015,36.111,79.65,2.2925,2480.05
2480.05,2448.08,671663.21,63.54030438,37.211,79.68,2.286,2522.95
2522.95,2485.56,820022.93,69.37367887,42.903,79.76,3.866,2524.41
2524.41,2551.81,979881.82,73.26963121,59.637,80.5,2.557,2535.99
2535.99,2518.05,751679.93,76.41047556,34.366,80.22,2.1529,2525.33
2525.33,2534.65,718371,77.15050488,38.023,80.34,2.145,2526.13
2526.13,2518.1,702311.7,76.91459048,29.94,80.54,2.107,2530.57
2530.57,2525.59,710858.62,76.20766507,39.623,79.75,2.108,2483.23
2483.23,2533.5,742391.76,71.00901222,66.098,79.55,2.104,2577.73
2577.73,2474.18,935540.91,73.66483677,109.627,79.49,2.078,2595.86
2595.86,2579.13,986208.05,76.35247325,28.491,79.73,2.105,2577.09
2577.09,2591.37,935360.84,76.09121438,59.572,79.79,2.071,2552.76
2552.76,2570.71,699152.39,73.07821426,37.418,79.67,2.029,2595.44
2595.44,2568.69,779403.03,73.28955359,54.688,80.05,1.979,2610.9
2610.9,2605.65,841337.42,73.85312084,28.549,80.04,1.958,2596.9
2596.9,2610.39,1057662.75,72.33622201,41.844,79.85,1.927,2607.46
2607.46,2588.2,757394.44,71.16565771,35.047,79.91,1.9409,2582.76
2582.76,2606.43,1112771.72,67.46709415,99.198,79.97,2.0665,2571.67
2571.67,2580.88,584873.59,62.91654897,24.406,79.75,2.103,2651.86
2651.86,2577.27,912747.9,65.03115262,80.293,79.79,2.1,2675.87
2675.87,2655.38,1010402.29,67.86156684,39.377,79.53,2.1,2688.71
2688.71,2678.43,998749.9,70.33044902,27.621,79.26,2.1,2686.88
2686.88,2690.95,967401.01,71.31736868,25.551,79.24,2.31,2743.32
2743.32,2677.19,1038795.15,75.78035852,73.048,79.21,2.6745,2748.03
2748.03,2753.69,1279391.79,78.78865702,37.424,79.57,2.833,2771.68
2771.68,2727.93,1161308.19,82.13407997,54.591,79.52,3.25,2775.84
2775.84,2771.91,827792.71,84.15170674,21.713,79.76,3.596,2759.87
2759.87,2771.53,899781.42,83.49919543,53.1,80.22,3.6463,2771.73
2771.73,2755.65,774296.44,82.98210885,43.357,80.23,2.715,2737.47
2737.47,2784.07,764382.27,78.89880616,56.234,80.65,1.866,2685.61
2685.61,2735.05,806264.31,70.66312677,66.4,80.47,1.8693,2702.64
2702.64,2686.09,700193.77,64.76383236,37.867,81.04,1.8798,2610.55
2610.55,2675.74,1006579.84,52.05793693,117.877,81.37,2.018,2596.6
2596.6,2607.65,602048.52,40.39750107,27.337,81.46,2.2,2604.96
2604.96,2607.15,531619.42,31.46803706,37.909,81.8,2.386,2567.6
2567.6,2587.38,800030.65,21.13272438,66.422,81.84,3.69,2594.68
2594.68,2576.05,632267.43,14.95481588,47.654,81.54,3.932,2673.33
2673.33,2611.94,869225.95,16.21822299,79.714,81.96,4.011,2668.84
2668.84,2671.84,733437.53,16.66499241,53.859,82.27,4.136,2545.72
2545.72,2619.42,1106191.03,7.003492753,140.142,82.18,3.2935,2622.81
2622.81,2547.89,896611.52,5.503919029,81.405,82.03,3.018,2650.2
2650.2,2634.87,958296.52,6.451672733,37.708,82.57,2.858,2619.48
2619.48,2639.78,940826.66,4.669853865,66.102,82.08,2.486,2606.93
2606.93,2622.68,594295.57,2.219325079,30.663,82.74,2.468,2592.37
2592.37,2600.28,509464.36,-0.886978957,37.48,82.57,2.2315,2555.62
2555.62,2590.39,719351.41,-6.242767259,89.261,82.6,2.095,2527.49
2527.49,2551.73,564304.6,-12.61166388,41.715,82.9,2.072,2534.27
2534.27,2517.75,476057.56,-16.91640438,32.236,82.58,2.057,2539.87
2539.87,2533.72,813721.85,-19.64956113,95.633,82.14,2.064,2502.49
2502.49,2526.08,598127.78,-24.54887698,44.791,82.62,2.524,2525.1
2525.1,2507.4,545364.76,-26.30444493,40.216,83.03,2.248,2610.17
2610.17,2526.97,907006.22,-20.59335492,85.077,82.83,2.051,2614.99
2614.99,2611.58,695527.56,-15.5001493,28.029,82.85,1.938,2618.31
2618.31,2612.26,556471.41,-11.06826285,22.187,82.37,1.807,2613.1
2613.1,2628.41,562614.02,-7.885545401,33.996,82.93,1.6841,2575.05
2575.05,2601.96,639629.61,-8.337187909,58.123,82.89,1.674,2583.53
2583.53,2575.73,569065.17,-7.919560952,45.594,83.21,1.741,2499.3
2499.3,2535.99,875784.05,-14.22115167,88.447,83,1.75,2495.08
2495.08,2502.78,524021.37,-19.3327894,26.621,82.99,2.684,2493.19
2493.19,2486.43,473460.22,-23.26856494,24.093,82.73,1.9915,2486.39
2486.39,2495.84,556841.52,-26.629112,49.463,82.89,2.019,2483.55
2483.55,2493.88,455642.21,-29.18542536,32.216,82.76,2.093,2472.3
2472.3,2443.24,532967.72,-31.75291389,54.047,82.71,2.1808,2489.43
2489.43,2477.29,523898.24,-32.03604691,32.995,82.39,2.14,2485.31
2485.31,2487.98,475049.13,-32.22153236,29.382,82.49,2.1235,2477.88
2477.88,2502.5,429899.58,-32.59260464,32.197,82.25,2.0669,2462.11
2462.11,2476.32,399172.78,-33.76943216,28.936,82.1,2.0238,2436.82
2436.82,2453.97,465397.34,-36.32436617,31.963,82.3,2.0533,2459.59
2459.59,2419.51,552806.13,-36.09541286,44.429,81.83,2.017,2458.47
2458.47,2457.88,446921.64,-35.59395471,27.857,82.65,2.0138,2464.85
2464.85,2440.71,428607.07,-34.28665895,43.683,82.56,2.208,2533.83
2533.83,2469.95,755208.76,-27.36933425,77.602,82.75,2.503,2530.67
2530.67,2525.11,625118.83,-21.88971708,20.789,82.65,2.637,2449.47
2449.47,2532.2,606539.82,-23.82452735,84.001,83,2.97,2495.58
2495.58,2452.78,630509.16,-21.39076872,64.615,82.95,4.061,2467.88
2467.88,2486.86,605579.27,-21.45021401,48.916,82.78,4.291,2447.31
2447.31,2477.72,471233.78,-22.89317299,48.789,82.49,3,2449.64
2449.64,2434.6,470160.88,-23.57669728,30.672,82.23,2.8,2492.91
2492.91,2457.54,623300.91,-20.39156449,71.48,82.08,3,2525.98
2525.98,2502.98,604187.8,-15.02556513,40.943,82.33,2.78,2529.94
2529.94,2519.36,544906.43,-10.33470449,31.542,82.28,2.36,2542.8
2542.8,2542.27,595542.94,-5.515885424,32.069,81.9,2.11,2527.79
2527.79,2542.37,602401.45,-2.87449857,35.513,82.68,2.11,2540.84
2540.84,2519.52,488167.28,0.268109348,31.817,83.1,2.14,2530.77
2530.77,2542.41,540921.47,1.924065873,30.874,83.2,2.1573,2493.34
2493.34,2526,548800.64,0.213672086,50.896,83.62,2.24,2506.93
2506.93,2493.97,441896.6,-0.044951788,15.503,83.79,2.2445,2552.71
2552.71,2501.12,707961.82,3.405219841,65.295,83.74,2.702,2592.05
2592.05,2550.45,818508.01,9.207693683,50.93,84.21,2.8439,2609.61
2609.61,2597.15,863378.03,15.04957839,37.563,83.82,2.957,2614.85
2614.85,2607.39,715059.94,19.87353275,23.151,83.84,3.36,2618.03
2618.03,2613.41,741918.17,23.68026015,26.318,84.29,3.424,2582.85
2582.85,2604.93,848253.7,23.58609775,44.729,83.75,3.681,2597.23
2597.23,2591.42,607396.69,24.39057908,35.466,83.65,3.504,2599.59
2599.59,2593.52,641950.8,24.93109774,22.233,83.64,3.56,2644.36
2644.36,2600.63,841961.12,28.6420215,58.458,84.26,3.35,2642.56
2642.56,2648.93,792777.09,31.0796054,20.348,83.62,3.05,2634.32
2634.32,2633.96,701463.68,31.97804742,23.862,83,3.39,2606.43
2606.43,2638.71,625285.33,30.09213109,40.819,83.27,4.501,2602.62
2602.62,2605.97,597744.68,27.96825782,29.885,82.67,4.599,2565.67
2565.67,2600.5,663157.5,23.03739122,46.567,82.75,4.517,2560.54
2560.54,2565.33,456371.93,18.50265081,24.837,82.56,4.623,2527.85
2527.85,2552.82,524965.29,12.13086673,35.233,81.62,5.982,2484.16
2484.16,2526.91,610308.94,3.515641396,63.204,81.69,8.294,2399.94
2399.94,2448.72,697300.66,-9.992887183,108.956,80.7,6.691,2416.77
2416.77,2404.42,559645.34,-19.11972995,23.869,80.61,6.968,2403.84
2403.84,2422.76,503957.11,-27.08411411,33.147,80.65,4.813,2418.75
2418.75,2413.09,486303.79,-31.82628274,30.881,80.67,5.596,2400.77
2400.77,2408.28,543462.6,-36.61326633,52.399,81.31,7.66,2321.47
2321.47,2386.1,552010.2,-46.272353,80.539,81.77,13.444,2317.39
2317.39,2283.15,587057.98,-53.63752515,63.277,82.41,8.492,2171.21
2171.21,2308.07,865972.59,-70.45810703,153.069,82.44,6.489,2165.42
2165.42,2146.05,1075548.82,-83.29548478,148.039,82.61,5.736,2168.3
2168.3,2170.33,792564.26,-92.17459857,49.161,82.95,5.553,2160.74
2160.74,2172.85,754067.53,-98.6839829,47.038,82.96,5.561,2200.64
2200.64,2149.03,794513.27,-99.47609902,88.089,83.18,4.941,2213.32
2213.32,2187.09,577262.27,-97.95172163,47.612,83.02,4.456,2221.98
2221.98,2211.8,618388.5,-94.94976531,34.312,83.53,3.786,2203.83
2203.83,2211.04,658360.22,-92.9640985,52.847,83.21,3.4,2221.98
2221.98,2187.18,725811.45,-88.9010137,69.828,83.77,3.348,2226.85
2226.85,2227.35,618217.75,-84.31607816,30.054,84.44,3.38,2163.62
2163.62,2194.42,547824.93,-84.80701381,64.66,84.22,3.256,2162.67
2162.67,2160.7,414944.33,-84.30097178,24.999,84.6,3.249,2224.07
2224.07,2163.1,611497.81,-78.04611866,66.667,83.25,3.251,2326.69
2326.69,2232.16,1257931.92,-64.06972811,127.158,82.74,3.3547,2275.37
2275.37,2319.02,897330.82,-56.4829295,57.913,82.93,3.3,2307.3
2307.3,2289.76,747578.84,-47.34853253,61.367,83.08,3.2998,2317.85
2317.85,2300.83,656241.57,-38.81069408,35.906,82.5,3.013,2282.84
2282.84,2311.44,676552.48,-34.47219735,45.316,82.65,2.968,2245.33
2245.33,2272.95,571442.92,-33.67233584,40.906,82.78,2.998,2190.48
2190.48,2248.13,705352.82,-37.03743198,69.164,82.61,3.04,2202.19
2202.19,2170.09,532834.95,-38.31761348,43.245,82.23,3.1035,2265.85
2265.85,2211.59,748097.31,-33.80596522,74.553,82.01,3.1355,2249.15
2249.15,2253.38,695923.07,-31.21766,48.653,82.27,3.23,2237.68
2237.68,2255.22,657743.16,-29.74885494,40.986,81.79,3.3495,2224.01
2224.01,2226.43,489410.98,-29.34994664,28.614,81.65,3.55,2175.97
2175.97,2205.08,546009.25,-32.5350305,54.991,81.71,3.703,2189.39
2189.39,2184.01,551936.23,-33.58931522,58.61,81.84,3.641,2193.02
2193.02,2211.75,483270.55,-33.74272558,48.174,81.67,3.699,2245.36
2245.36,2206,626039.97,-29.30287643,52.539,82.36,3.549,2247.26
2247.26,2263.5,608908.93,-25.33893905,30.458,81.92,3.2539,2278.33
2278.33,2249.98,553421.51,-19.46632783,35.109,81.84,3.1,2293.64
2293.64,2270.67,737468.95,-13.42197057,45.769,81.62,3.1,2280.62
2280.62,2292.38,730486.95,-9.571879045,37.017,81.27,3.1005,2276.78
2276.78,2277.25,530984.3,-6.752748882,30.555,81.02,3.1641,2286.01
2286.01,2288.51,646000.17,-3.730937514,43.256,81.12,2.914,2352.79
2352.79,2296.22,978632.16,4.006594897,66.88,81.45,2.9645,2359.07
2359.07,2352.88,783936.36,10.52359499,20.094,81.77,3.2253,2349.08
2349.08,2362.62,759421.28,14.71281621,45.766,81.71,3.435,2321.58
2321.58,2348.84,619518.53,15.63325088,42.305,81.14,3.283,2304.14
2304.14,2314.26,1203695.63,14.78564555,128.058,81.29,3.209,2331.43
2331.43,2286.2,724832.24,16.12973089,56.117,81.27,3.403,2312.47
2312.47,2325.86,730863.45,15.48609711,49.743,80.94,3.854,2308.59
2308.59,2320.58,550073.84,14.49614931,30.589,81.32,3.517,2303.93
2303.93,2302.67,553381.04,13.18385233,32.127,81.49,3.357,2286.93
2286.93,2314.87,689671.33,10.64909141,69.117,81.36,3.265,2335.62
2335.62,2294.76,703710.43,12.4256737,49.452,81.39,3.037,2340.88
2340.88,2332.8,659903.33,14.09597978,22.644,81.14,3.006,2328.06
2328.06,2326.1,892561.74,14.22090928,38.315,81.43,3.098,2318.31
2318.31,2338.56,660854.15,13.37934795,34.175,81.97,2.957,2313.91
2313.91,2315.91,876545.15,12.21645691,30.804,82.04,3.034,2320.34
2320.34,2319.96,795102.49,11.67939462,32.418,82.24,3.0188,2354.5
2354.5,2326.23,805540.05,13.8503755,34.512,82.39,3.0006,2350.7
2350.7,2352.54,787257.63,15.0900742,15.226,82.18,3.005,2341.74
2341.74,2350.93,629513.83,15.17430452,14.464,82.64,2.89,2357.78
2357.78,2336.77,733401.16,16.34747296,25.246,82.15,2.95,2440.61
2440.61,2374.26,1498896.4,23.68760808,91.467,81.83,2.92,2474.89
2474.89,2446.45,1548559.92,31.9034677,39.369,81.83,2.8955,2482.89
2482.89,2483.79,1669149.74,38.61460025,32.845,81.51,3.014,2507.46
2507.46,2480.47,1451731.75,45.39223857,57.665,81.51,2.967,2488.9
2488.9,2502.54,1107750.49,48.7050522,34.327,81.52,2.979,2478.39
2478.39,2501.08,1053832.82,49.90695402,36.565,81.27,3.008,2427.32
2427.32,2480.81,994599.82,46.2060742,55.248,81.14,3.493,2432.51
2432.51,2426.04,710407.59,43.19381709,32.383,80.23,3.557,2472.29
2472.29,2441.52,801283.52,43.51472315,40.653,80.46,3.815,2443.89
2443.89,2470.72,978530.13,41.00448461,52.203,80.59,3.6144,2429.03
2429.03,2440.84,905184.18,37.38547168,31.761,80.34,3.347,2384.44
2384.44,2422.63,862367.7,30.56721971,46.495,80.54,3.112,2394.97
2394.97,2382.22,659715.08,25.71678048,22.34,80.27,3.1477,2409.04
2409.04,2406.21,595139.92,22.74558416,20.104,80.23,3.126,2441.81
2441.81,2406.42,847855.06,22.77296499,54.131,80.01,3.052,2453.58
2453.58,2432.94,762776.45,23.47397317,28.977,80.37,3.232,2429.32
2429.32,2455.64,903297.06,21.81993715,33.962,80.48,3.328,2468.51
2468.51,2442.36,933882.61,23.4017273,41.848,80.42,3.1,2472.54
2472.54,2472.27,1000813.01,24.69613581,20.58,80.34,3.113,2467.52
2467.52,2475.32,891734.96,25.02798137,29.718,80.44,3.117,2421.37
2421.37,2459.08,889798.34,21.32159279,57.799,80.46,3.055,2413.33
2413.33,2432.65,712224.74,17.53329868,33.142,79.66,3.038,2426.05
2426.05,2415.12,602916.3,15.38047225,25.113,79.61,3.001,2471.32
2471.32,2431.92,849097.95,17.12963135,49.223,79.7,3.06,2445.89
2445.89,2470.26,907030.29,16.27616192,31.463,79.26,3.052,2418.49
2418.49,2451.56,915453.55,13.23625097,61.889,79.28,3.78,2400.51
2400.51,2412.24,645608.21,9.269411892,27.469,79.19,4.088,2368.56
2368.56,2400.52,770701.82,3.506977725,59.339,79.21,4.367,2365.95
2365.95,2372.57,628761.52,-1.255521725,25.387,79.33,4.434,2372.05
2372.05,2369.22,1067378.33,-4.485986859,80.712,79.62,4.446,2407.47
2407.47,2371.85,921781.26,-4.140488182,42.345,79.7,5.23,2373.72
2373.72,2398.4,827369.64,-6.515160293,37.245,80.23,4.59,2384.96
2384.96,2373.96,630557.62,-7.404613824,29.859,80.72,4.2883,2380.45
2380.45,2397.21,517984.61,-8.376549054,28.541,80.57,4.0971,2383.77
2383.77,2366.88,620844.88,-8.778133077,41.887,80.7,3.9147,2353.57
2353.57,2371.32,637766.63,-11.40192531,30.982,80.51,3.66,2340.55
2340.55,2351.87,548217.47,-14.36597991,28.419,80.83,3.73,2307.95
2307.95,2329.08,537885.08,-19.12565824,36.631,81.22,3.761,2315.89
2315.89,2305.94,457394.57,-22.00308533,30.225,81.09,3.6,2340
2340,2319.36,526875.45,-22.08334774,26.64,81.15,3.329,2288.12
2288.12,2325.36,598488.31,-26.03346391,52.453,80.78,3.336,2304.5
2304.5,2291.27,573103.56,-27.52454108,26.69,80.99,4.188,2350.73
2350.73,2306.55,863917.71,-24.69099139,72.71,80.81,4.454,2428.9
2428.9,2367.88,1100346.33,-15.95389131,78.832,80.73,4.513,2412.16
2412.16,2427.93,786482.96,-10.26215886,23.827,80.66,4.075,2424.85
2424.85,2428.77,722918.01,-4.673808271,29.01,81,4.057,2409.99
2409.99,2412.45,877066.77,-1.427701017,41.972,80.98,3.889,2397.96
2397.96,2415.29,750006.75,0.172396701,25.418,80.66,3.899,2388.63
2388.63,2385.78,661447.34,0.679557058,38.164,80.91,3.847,2387.42
2387.42,2387.83,591858.64,0.972397144,18.61,80.62,3.746,2414.48
2414.48,2386.36,752940.88,3.34978015,39.026,80.7,3.764,2439.53
2439.53,2419.15,906604.06,7.172438856,46.075,80.55,3.746,2438.94
2438.94,2442.68,618037.46,10.03891575,14.008,80.62,3.726,2418.79
2418.79,2423.97,1196551.23,10.56244134,67.856,80.9,3.748,2442.78
2442.78,2410.69,744557.52,12.76645208,41.67,80.64,3.725,2475.14
2475.14,2439.82,1026502.35,16.92846105,51.946,80.61,3.7235,2468.2
2468.2,2476.45,777089.32,19.44291866,21.171,80.29,3.703,2452.29
2452.29,2463.04,661140.89,19.92218979,25.19,80.26,3.7,2450.87
2450.87,2460.03,571648.84,19.95777613,23.008,80.13,3.62,2453.32
2453.32,2456.23,669414.24,19.95365971,22.134,79.98,3.558,2412.76
2412.76,2440.5,680751.44,16.48756668,52.58,79.88,3.51,2410.02
2410.02,2406.77,501477.19,13.36486055,20.54,80.18,3.46,2406.64
2406.64,2388.66,515011.96,10.49667928,30.014,80.19,3.4321,2367.92
2367.92,2408.68,645816.74,5.041452591,45.304,80.09,3.447,2356.38
2356.38,2369.26,484838.91,-0.211166068,22.103,80.05,3.47,2357.23
2357.23,2356.7,400152.07,-4.256252869,18.132,80.51,3.588,2332.41
2332.41,2366.21,480956.8,-9.356600045,39.797,80.6,3.846,2278.14
2278.14,2335.05,652042.07,-17.57552048,60.779,80.55,3.927,2284.6
2284.6,2283.8,455802.85,-23.29874851,36.19,80.43,4.515,2288.25
2288.25,2291.13,455991.68,-27.22639727,42.587,80.52,4.145,2305.11
2305.11,2291.75,440053.26,-28.64822581,24.009,80.53,4.05,2265.33
2265.33,2299.97,514975.63,-32.60873278,41.188,80.5,4.001,2303.48
2303.48,2268.54,533891.57,-32.29725838,50.796,80.33,3.513,2299.46
2299.46,2313.38,484143.08,-32.00584957,20.98,80.04,3.205,2330.03
2330.03,2289.01,566310.7,-28.97432586,45.957,80.2,3.148,2321.98
2321.98,2323.43,451942.91,-26.9110144,19.373,80.57,3.131,2290.78
2290.78,2311.97,597826.45,-27.47659072,41.091,80.87,3.006,2238.64
2238.64,2286.37,663004.03,-31.76605832,61.445,80.68,2.92,2238
2238,2222.31,437531.03,-34.81548099,28.144,80.85,2.875,2241.91
2241.91,2240.64,513488.54,-36.49596335,34.166,81.07,2.83,2222.22
2222.22,2236.97,559870.41,-38.96738442,38.092,80.94,2.794,2204.85
2204.85,2216.52,541692.93,-41.84525125,24.279,80.63,2.766,2193.68
2193.68,2207,501227.72,-44.51433493,38.475,80.53,2.738,2212.85
2212.85,2192.84,540499.47,-44.56922004,34.216,80.64,2.7395,2208.94
2208.94,2210.02,489623.95,-44.41581983,22.101,80.99,2.7513,2211.84
2211.84,2209.45,522989.02,-43.55789294,25.702,80.91,2.7723,2178.49
2178.49,2203.82,502731.55,-45.05021925,35.968,81.19,2.817,2165.99
2165.99,2173.65,405601.54,-46.70278009,26.005,81.11,3.888,2187.41
2187.41,2168.42,403062.47,-45.75681745,31.93,81.08,3.641,2243.8
2243.8,2190.43,706413.75,-39.99620493,56.723,81.2,3.676,2231.89
2231.89,2242.25,563459.51,-35.97695346,20.867,80.44,3.7,2245.68
2245.68,2225.76,611676.7,-31.31799629,34.462,80.47,3.7193,2215.92
2215.92,2233.02,703442.46,-29.68485325,33.879,80.48,4.534,2219.86
2219.86,2220.79,532691.3,-27.7530534,27.285,80.57,4.8477,2227.78
2227.78,2225.71,502227.17,-25.29098738,13.202,80.53,4.8,2202.45
2202.45,2223.16,436323.04,-25.09450844,27.557,81.05,4.435,2212.48
2212.48,2187.34,504593.15,-23.85424138,35.381,80.67,4.27,2267.53
2267.53,2221.54,830657.16,-18.2191462,57.711,80.65,4.3035,2285.56
2285.56,2267.74,992298.29,-12.15842893,33.917,80.63,4.137,2291.25
2291.25,2286.19,765921.61,-6.818021628,17.873,80.69,4.075,2279.55
2279.55,2288.45,962177.89,-3.488938736,29.213,80.3,3.669,2295.58
2295.58,2278.4,670829.97,0.437105566,21.423,80.15,3.278,2311.65
2311.65,2308.79,878316.66,4.790181808,22.027,80.13,2.951,2282.44
2282.44,2310.31,870497.43,5.81637907,35.539,80.01,2.68,2308.66
2308.66,2280.93,993525.61,8.645241552,43.268,80.19,2.403,2287.44
2287.44,2314.09,1064395.33,9.070301997,45.495,80.28,1.981,2264.29
2264.29,2284.03,763689.93,7.453875827,37.217,80.27,1.764,2214.51
2214.51,2246.72,892159.39,2.131047622,70.13,80.22,1.7,2157.91
2157.91,2216.52,932375.51,-6.578644535,75.114,80.14,1.72,2163.41
2163.41,2147.74,779932.97,-12.88907976,27.619,80.41,1.75,2154.11
2154.11,2170.81,901042.96,-18.42790987,29.928,80.28,1.75,2178.97
2178.97,2149.45,766680.57,-20.57407124,46.926,79.78,1.8458,2190.37
2190.37,2173.91,820723.14,-21.11175241,26.314,80.07,2.085,2184.27
2184.27,2183.86,730692.5,-21.77879319,28.781,80.13,2.083,2163.98
2163.98,2187.35,613320.15,-23.67234602,29.498,80.09,2.09,2173.63
2173.63,2159.4,690937.67,-24.11568973,44.973,79.67,2.0547,2168.36
2168.36,2170.04,642651.77,-24.6090936,27.954,79.71,1.9948,2097.79
2097.79,2149.68,714164.07,-30.34481353,73.291,79.74,1.919,2108.66
2108.66,2092.61,576212.43,-33.62535975,30.061,79.79,1.873,2114.13
2114.13,2102.8,700697.47,-35.37580069,39.829,79.62,1.9,2140.33
2140.33,2119.55,692260.28,-34.25413704,35.302,79.58,1.96,2122.84
2122.84,2129.87,586177.37,-34.38075227,30.809,79.41,1.8765,2143.04
2143.04,2132.79,524094.45,-32.47659324,24.243,79.4,1.869,2138.13
2138.13,2146.12,553541.32,-31.00590918,17.539,79.37,2.05,2120.87
2120.87,2131.28,593039.05,-30.87742555,36.848,80.05,2.8025,2086.97
2086.97,2116.19,676312.85,-33.12939506,48.295,80.19,3.011,2158.8
2158.8,2079.87,1040248.07,-28.78610742,85.466,80.13,2.5,2176.55
2176.55,2161.9,1044919.84,-23.63876687,35.86,79.94,2.5,2174.44
2174.44,2170.78,868775.1,-19.50520072,26.822,80.03,2.5,2171.05
2171.05,2181.23,582761.76,-16.31503692,20.861,80.02,2.52,2155.71
2155.71,2168.34,712751.32,-14.85339819,39.977,80.15,2.658,2151.97
2151.97,2154.52,700860.73,-13.83747728,28.084,80.19,2.75,2146.31
2146.31,2156.05,554574.88,-13.33534576,30.832,80.11,2.8,2163.12
2163.12,2143.72,488664.03,-11.44899947,28.944,80.08,2.866,2180.73
2180.73,2166.07,650392.57,-8.435674028,19.568,80.23,2.95,2165.01
2165.01,2188.64,715360.32,-7.232610803,35.391,80.46,2.95,2185.47
2185.47,2157.98,479458.88,-4.575161145,30.877,80.44,2.763,2237.32
2237.32,2179.92,972191.17,1.6947286,65.065,79.78,2.713,2238.62
2238.62,2239.79,663572.68,6.691745026,17.799,79.52,2.74,2273.76
2273.76,2241.45,1145454.05,13.33379784,61.227,79.41,2.74,2270.67
2270.67,2269.57,906158.97,18.13883867,19.972,79.49,2.75,2268.61
2268.61,2267.94,622649.98,21.53298931,20.374,79.76,2.639,2229.46
2229.46,2261.41,682181.3,20.82375702,42.928,79.79,2.449,2232.53
2232.53,2223.47,516780.1,20.27512481,24.162,79.82,2.298,2224.8
2224.8,2238.78,483336.28,18.99814944,19.668,79.85,2.181,2224.48
2224.48,2215.88,507579.95,17.75532087,25.723,79.88,2,2187.25
2187.25,2209.94,562782.8,13.60926064,44.952,79.95,1.98,2196.8
2196.8,2184.02,570946.94,10.96741562,31.774,79.9,1.9262,2194.67
2194.67,2191.23,477635.31,8.602934009,18.206,79.87,1.963,2190.47
2190.47,2192.77,450589.11,6.317816691,22.691,79.79,2.303,2167.83
2167.83,2195.82,602453.83,2.648806636,34.072,79.76,2.31,2134.97
2134.97,2165.77,604851.87,-2.877030947,38.69,79.71,2.406,2158.47
2158.47,2134.41,482049.31,-5.298880552,27.596,79.81,2.604,2158.66
2158.66,2158.76,453346.24,-7.120878043,11.051,79.53,2.5,2156.47
2156.47,2152.59,493440.73,-8.64184043,30.471,79.51,2.37,2157.33
2157.33,2151.39,480865.19,-9.666550671,23.506,79.15,2.37,2137.32
2137.32,2151.47,446074.7,-11.95562507,20.338,79.23,2.37,2135.5
