ClosePrice,OpenPrice,Volume,MACD,ATR,USDollarIndex,FederalFundRate,label
1520.33,1519.43,338588,15.96610984,8.76,80.07,0.14,1521.38
1521.38,1520.33,375974,15.70428334,9.12,80.37,0.14,1519.79
1519.79,1521.38,383851,15.19334482,10.1,80.46,0.16,1530.94
1530.94,1519.79,374891,15.50935202,11.15,80.47,0.15,1511.95
1511.95,1530.94,424057,14.06531946,19.53,81.04,0.15,1502.42
1502.42,1511.95,427460,12.01343846,14.66,81.37,0.16,1515.6
1515.6,1502.42,341932,11.32033012,13.22,81.46,0.16,1487.85
1487.85,1515.6,401105,8.434614692,37.99,81.8,0.15,1496.94
1496.94,1487.85,397528,6.802733776,13.98,81.84,0.14,1515.99
1515.99,1496.94,355185,6.966328685,25.2,81.54,0.14,1514.68
1514.68,1515.99,391232,6.910611549,10.88,81.96,0.14,1518.2
1518.2,1514.68,369561,7.069002835,18.51,82.27,0.14,1525.2
1525.2,1518.2,341443,7.670944693,12.98,82.18,0.16,1539.79
1539.79,1525.2,361069,9.219008033,18.27,82.03,0.15,1541.46
1541.46,1539.79,367689,10.46003762,7.14,82.57,0.15,1544.26
1544.26,1541.46,363471,11.53651337,4.32,82.08,0.16,1551.18
1551.18,1544.26,365226,12.8004586,9.54,82.74,0.15,1556.22
1556.22,1551.15,309108,14.04690619,8.91,82.57,0.16,1552.48
1552.48,1556.22,327491,14.56504142,8.53,82.6,0.15,1554.52
1554.52,1552.48,307383,14.96773948,8.14,82.9,0.14,1563.23
1563.23,1554.52,345926,15.80748595,8.8,82.58,0.15,1560.7
1560.7,1563.21,517585,16.08344132,7.88,82.14,0.16,1552.1
1552.1,1560.7,316456,15.4303187,15.57,82.62,0.16,1548.34
1548.34,1552.1,379621,14.44282583,18.68,83.03,0.15,1558.71
1558.71,1548.34,334909,14.33179495,13.22,82.83,0.15,1545.8
1545.8,1558.71,324327,13.05162209,15.16,82.85,0.16,1556.89
1556.89,1545.9,294838,12.78457359,11.94,82.37,0.15,1551.69
1551.69,1556.89,317817,12.01483959,18.69,82.93,0.15,1563.77
1563.77,1551.69,286926,12.23849712,12.26,82.89,0.14,1562.85
1562.85,1563.75,291421,12.20086702,12.17,83.21,0.12,1569.19
1569.19,1562.86,330444,12.5380985,9.2,83,0.13,1562.17
1562.17,1569.18,275311,12.09942689,12.1,82.73,0.16,1570.25
1570.25,1562.17,331216,12.26241151,11.49,82.89,0.15,1553.69
1553.69,1570.25,406061,10.92933779,21.67,82.76,0.14,1559.98
1559.98,1553.69,335067,10.26212233,10.08,82.72,0.14,1553.28
1553.28,1559.98,351541,9.087954981,20.48,82.56,0.15,1563.07
1563.07,1553.26,288712,8.845425519,14.44,82.71,0.15,1568.61
1568.61,1563.11,325278,8.996544311,12.97,82.39,0.15,1587.73
1587.73,1568.61,345335,10.53765967,20.46,82.49,0.15,1593.37
1593.37,1587.73,339395,12.07491347,11.18,82.25,0.15,1588.85
1588.85,1593.3,320629,12.78113895,13.4,82.1,0.15,1552.36
1552.36,1588.84,466013,10.27791231,36.57,82.3,0.15,1574.57
1574.57,1552.36,365470,9.971305542,22.99,81.83,0.15,1552.01
1552.01,1574.57,425031,7.817795334,30.88,82.65,0.15,1541.61
1541.61,1552.03,389080,5.211850923,18.35,82.56,0.15,1555.25
1555.25,1541.61,356987,4.198853439,16.49,82.75,0.15,1562.5
1562.5,1555.25,297988,3.935691839,17.36,82.65,0.15,1578.78
1578.78,1562.5,356515,4.983349367,17.08,83,0.14,1578.79
1578.79,1578.78,359824,5.748171085,7.2,82.95,0.13,1585.16
1585.16,1578.93,390858,6.790032304,13.85,82.78,0.13,1582.24
1582.24,1585.16,319862,7.295991581,8.22,82.49,0.13,1593.61
1593.61,1582.34,289120,8.516261765,14.41,82.14,0.13,1597.57
1597.57,1593.58,374507,9.691159924,11.07,81.72,0.14,1582.7
1582.7,1597.55,353032,9.315012784,16.29,81.62,0.14,1597.59
1597.59,1582.77,336695,10.10196289,15.9,82.23,0.15,1614.42
1614.42,1597.6,360391,11.94596125,20.87,82.08,0.14,1617.5
1617.5,1614.4,306224,13.50025101,5.56,82.33,0.14,1625.96
1625.96,1617.55,330958,15.23902218,9.39,82.28,0.12,1632.69
1632.69,1625.95,355470,16.96450931,10.08,81.9,0.12,1626.67
1626.67,1632.69,345740,17.64283102,11.92,82.68,0.12,1633.7
1633.7,1626.69,308647,18.53401948,9.99,83.1,0.12,1633.77
1633.77,1632.1,291060,19.02661421,9.26,83.2,0.12,1650.34
1650.34,1633.75,345779,20.51754609,17.35,83.62,0.11,1658.78
1658.78,1649.13,365744,22.12511328,14.81,83.79,0.12,1650.47
1650.47,1658.07,351313,22.46955922,11.91,83.74,0.11,1667.47
1667.47,1652.45,344071,23.83948628,17,84.21,0.1,1666.29
1666.29,1665.71,327508,24.54698484,9.32,83.82,0.1,1669.16
1669.16,1666.2,351356,25.05050098,12.26,83.84,0.09,1655.35
1655.35,1669.39,436102,24.05786546,38.32,84.29,0.08,1650.51
1650.51,1651.62,394551,22.619899,19.97,83.75,0.08,1649.6
1649.6,1646.67,275808,21.16291788,13.63,83.65,0.09,1660.06
1660.06,1652.63,345740,20.61465156,24.61,84.26,0.09,1648.36
1648.36,1656.57,358714,19.01684003,20.01,83.62,0.08,1654.41
1654.41,1649.14,349862,18.03089835,13.55,83,0.08,1630.74
1630.74,1652.13,409960,15.16475147,28.25,83.27,0.09,1640.42
1640.42,1631.71,395207,13.51857085,17.7,82.67,0.1,1631.38
1631.38,1640.73,365384,11.35363081,22.91,82.75,0.11,1608.9
1608.9,1629.05,363235,7.734790257,24.29,82.56,0.09,1622.56
1622.56,1609.29,354738,5.90105717,24.33,81.62,0.1,1643.38
1643.38,1625.27,337199,6.05797789,21.84,81.69,0.09,1642.81
1642.81,1644.67,297873,6.066414603,9.43,81.7,0.09,1626.13
1626.13,1638.64,343571,4.673293343,19.89,81.07,0.09,1612.52
1612.52,1629.94,320255,2.442861662,26.79,80.93,0.08,1636.36
1636.36,1612.15,337862,2.569299956,31.18,80.7,0.09,1626.73
1626.73,1635.52,293940,1.870876397,16.84,80.61,0.1,1639.04
1639.04,1630.64,313708,2.284352226,19.77,80.65,0.11,1651.81
1651.81,1639.77,312098,3.600957479,15.15,80.67,0.12,1628.93
1628.93,1651.83,354506,2.766264074,23.54,81.31,0.1,1588.19
1588.19,1624.62,485885,-1.169136902,44.61,81.77,0.1,1592.43
1592.43,1588.62,579728,-3.90087115,21.49,82.41,0.1,1573.09
1573.09,1588.77,473366,-7.53945643,32.1,82.44,0.1,1588.03
1588.03,1577.52,376117,-9.112485281,20.7,82.61,0.09,1603.26
1603.26,1592.27,355834,-9.02614053,18.8,82.95,0.09,1613.2
1613.2,1606.44,336454,-8.062695036,16.81,82.96,0.09,1606.28
1606.28,1611.12,497719,-7.767999051,14.88,83.18,0.07,1614.96
1614.96,1609.78,310469,-6.756166024,20.33,83.02,0.1,1614.08
1614.08,1614.29,331713,-5.956625436,17.49,83.53,0.1,1615.41
1615.41,1611.48,196605,-5.15622611,14.4,83.21,0.1,1631.89
1631.89,1618.65,263414,-3.155728335,17.36,84.44,0.1,1640.46
1640.46,1634.2,351459,-0.868777333,12.79,84.22,0.1,1652.32
1652.32,1643.93,315536,1.878990857,13.72,84.6,0.1,1652.62
1652.62,1651.56,301101,4.034319315,10.26,83.25,0.09,1675.02
1675.02,1657.41,344634,7.463886406,24.01,82.74,0.09,1680.19
1680.19,1675.26,303907,10.47823229,7.86,82.93,0.09,1682.5
1682.5,1679.59,262320,12.90476274,6.62,83.08,0.09,1676.26
1676.26,1682.7,308171,14.16104998,11.89,82.5,0.09,1680.91
1680.91,1677.91,315344,15.3548813,8.49,82.65,0.09,1689.37
1689.37,1681.05,345237,16.79010662,12.21,82.78,0.09,1692.09
1692.09,1686.15,330258,17.94021071,8.01,82.61,0.09,1695.53
1695.53,1694.41,277913,18.91125852,6.94,82.23,0.09,1692.39
1692.39,1696.63,309618,19.20605372,7.65,82.01,0.09,1685.94
1685.94,1696.06,333612,18.7036163,15.81,82.27,0.09,1690.25
1690.25,1685.21,332250,18.44063979,10.87,81.79,0.09,1691.65
1691.65,1687.31,276277,18.13613523,15.82,81.65,0.09,1685.33
1685.33,1690.32,284052,17.18672413,9.79,81.71,0.08,1685.96
1685.96,1687.92,332053,16.29727983,10.77,81.84,0.09,1685.73
1685.73,1687.76,384739,15.3963502,13.49,81.67,0.09,1706.87
1706.87,1689.42,377517,16.20141844,22.12,82.36,0.08,1709.67
1709.67,1706.1,313663,16.87090018,8.99,81.92,0.09,1707.14
1707.14,1708.01,252930,17.00133857,6.12,81.84,0.08,1697.37
1697.37,1705.79,314121,16.13041323,13.85,81.62,0.09,1690.91
1690.91,1695.3,301023,14.74891431,12.46,81.27,0.09,1697.48
1697.48,1693.35,327166,14.02256713,11.8,81.02,0.09,1691.42
1691.42,1696.1,295767,12.81027156,13.4,81.12,0.08,1689.47
1689.47,1688.37,278916,11.55892579,8.14,81.45,0.08,1694.16
1694.16,1690.65,303556,10.82093208,14.19,81.77,0.08,1685.39
1685.39,1693.88,287143,9.419815279,10.69,81.71,0.09,1661.32
1661.32,1679.61,342669,6.294611912,26.8,81.14,0.08,1655.83
1655.83,1661.22,321145,3.336408568,10.99,81.29,0.09,1646.06
1646.06,1655.25,290453,0.201332917,13.34,81.27,0.09,1652.35
1652.35,1646.81,299409,-1.755450946,12.86,80.94,0.09,1642.8
1642.8,1650.66,293218,-4.030361939,17.56,81.32,0.08,1656.96
1656.96,1645.03,253746,-4.637196912,16.75,81.49,0.09,1663.5
1663.5,1659.92,258267,-4.538082466,10.04,81.36,0.08,1656.78
1656.78,1664.29,243067,-4.944781035,13.49,81.39,0.08,1630.48
1630.48,1652.54,321919,-7.305074432,27.73,81.14,0.07,1634.96
1634.96,1630.25,278401,-8.713679522,13.71,81.43,0.07,1638.17
1638.17,1633.5,252755,-9.461917931,15.53,81.97,0.08,1632.97
1632.97,1638.89,273430,-10.35513129,12.03,82.04,0.07,1639.77
1639.77,1635.95,373161,-10.394485,18.38,82.39,0.09,1653.08
1653.08,1640.72,331215,-9.245095621,18.31,82.18,0.08,1655.08
1655.08,1653.28,295711,-8.079675503,6.1,82.64,0.08,1655.17
1655.17,1657.44,312388,-7.067341502,24.21,82.15,0.08,1671.71
1671.71,1656.85,310278,-4.874232623,17.23,81.83,0.08,1683.99
1683.99,1674.32,369180,-2.120836976,12.38,81.83,0.08,1689.13
1689.13,1681.04,313546,0.470579408,10.43,81.51,0.08,1683.42
1683.42,1689.21,310629,2.040030086,8.01,81.51,0.08,1687.99
1687.99,1685.04,273650,3.610966884,6.51,81.52,0.08,1697.6
1697.6,1691.7,307980,5.567216889,16.96,81.27,0.08,1704.76
1704.76,1697.73,277424,7.607615419,7.92,81.14,0.08,1725.52
1725.52,1705.74,398976,10.77559016,29.09,80.23,0.08,1722.34
1722.34,1727.34,374013,12.88114769,9.66,80.38,0.09,1709.91
1709.91,1722.44,507403,13.39244037,16.34,80.44,0.08,1701.84
1701.84,1711.44,312695,12.99664471,14.34,80.46,0.09,1697.42
1697.42,1702.6,326893,12.1858459,12.73,80.59,0.09,1692.77
1692.77,1698.02,314873,11.04079445,9.83,80.34,0.08,1698.67
1698.67,1694.05,281393,10.48850862,11.08,80.54,0.08,1691.75
1691.75,1695.52,295170,9.384256096,11.56,80.27,0.08,1681.55
1681.55,1687.26,330863,7.598482679,16.76,80.23,0.06,1695
1695,1682.41,323869,7.185714529,15,80.19,0.08,1693.87
1693.87,1691.9,314860,6.690289745,14.66,79.9,0.07,1678.66
1678.66,1692.35,327965,5.012560473,23.51,79.75,0.08,1690.5
1690.5,1678.79,288027,4.585478445,14.61,80.13,0.08,1676.12
1676.12,1687.15,267849,3.051491347,15.8,79.93,0.08,1655.45
1655.45,1676.22,356923,0.165985884,21.76,80.01,0.08,1656.4
1656.4,1656.99,357784,-2.02084587,16,80.37,0.09,1692.56
1692.56,1660.88,336230,-0.826587605,36.16,80.48,0.09,1703.2
1703.2,1691.09,294467,0.967279555,14.92,80.42,0.1,1710.14
1710.14,1699.86,258058,2.915326139,18.9,80.34,0.1,1698.06
1698.06,1709.17,332774,3.444703649,15.64,80.44,0.1,1721.54
1721.54,1700.49,348618,5.69325066,23.7,80.46,0.11,1733.15
1733.15,1720.17,345359,8.316206287,19.33,79.66,0.1,1744.5
1744.5,1736.72,366489,11.18187003,12.16,79.61,0.1,1744.66
1744.66,1745.2,305271,13.31238298,7.12,79.7,0.09,1754.67
1754.67,1746.48,385084,15.62839874,14.67,79.26,0.08,1746.38
1746.38,1752.27,371338,16.60352905,14.17,79.28,0.08,1752.07
1752.07,1747.48,367170,17.63220916,8.44,79.19,0.08,1759.77
1759.77,1756.01,317572,18.85146328,7.75,79.21,0.08,1762.11
1762.11,1759.42,328230,19.77855453,7.32,79.33,0.08,1771.95
1771.95,1762.93,335846,21.0644687,9.98,79.62,0.08,1763.31
1763.31,1772.27,352304,21.14266962,17.98,79.7,0.08,1756.54
1756.54,1763.24,382653,20.42293906,12.81,80.23,0.07,1761.64
1761.64,1758.7,368629,20.03314516,12.97,80.72,0.08,1767.93
1767.93,1763.4,319487,20.00121951,7.22,80.57,0.08,1762.97
1762.97,1765.67,351668,19.3526029,12.17,80.7,0.08,1770.49
1770.49,1765,332210,19.22377104,10.77,80.51,0.08,1747.15
1747.15,1770.74,414320,17.04187975,28.34,80.83,0.08,1770.61
1770.61,1748.37,383717,17.00966429,23.63,81.22,0.08,1771.89
1771.89,1769.96,253406,16.8926902,5.59,81.09,0.08,1767.69
1767.69,1769.51,322103,16.2734918,9.6,81.15,0.08,1782
1782,1764.37,332748,16.74445042,21.36,80.78,0.08,1790.62
1790.62,1782.75,313906,17.61025047,11.31,80.99,0.09,1798.18
1798.18,1790.66,325482,18.69097415,7.6,80.81,0.09,1791.53
1791.53,1798.82,316852,18.7942081,14.33,80.73,0.09,1787.87
1787.87,1790.79,322445,18.36894457,10.79,80.66,0.09,1781.37
1781.37,1789.59,310914,17.30790968,18.5,81,0.09,1795.85
1795.85,1783.52,325663,17.43447311,15.79,80.98,0.09,1804.76
1804.76,1797.21,305514,18.04571828,10.14,80.66,0.09,1802.48
1802.48,1806.33,299854,18.13708451,7.52,80.91,0.09,1802.75
1802.75,1802.87,342712,18.02351578,7.65,80.62,0.09,1807.23
1807.23,1803.48,261359,18.08652015,5.52,80.7,0.09,1805.81
1805.81,1808.69,159830,17.81649201,9.57,80.62,0.07,1800.9
1800.9,1806.55,309543,17.01021364,11.42,80.9,0.09,1795.15
1795.15,1800.1,347568,15.72597602,13.05,80.64,0.09,1792.81
1792.81,1793.15,361054,14.35392688,20.71,80.61,0.09,1785.03
1785.03,1792.82,333688,12.4947553,9.44,80.29,0.09,1805.09
1805.09,1788.36,315003,12.49597694,21.01,80.26,0.09,1808.37
1808.37,1806.21,312950,12.61618219,6.43,80.13,0.09,1802.62
1802.62,1807.6,311715,12.10789648,6.77,79.98,0.09,1782.22
1782.22,1802.76,347224,9.944334783,22.88,79.88,0.08,1775.5
1775.5,1781.71,330664,7.599842457,10.71,80.18,0.09,1775.32
1775.32,1777.98,306107,5.66202263,8.47,80.19,0.08,1786.54
1786.54,1777.48,320989,4.974305983,16.9,80.09,0.09,1781
1781,1786.47,327003,3.936872074,9.72,80.05,0.09,1810.65
1810.65,1781.46,432777,5.444445256,43.09,80.51,0.09,1809.6
1809.6,1809,349721,6.479786692,9.53,80.6,0.09,1818.32
1818.32,1810.39,509770,7.912720448,14.15,80.55,0.09,1827.99
1827.99,1822.92,285154,9.716611903,11.43,80.43,0.09,1833.32
1833.32,1828.02,130763,11.44437174,5.33,80.52,0.08,1842.02
1842.02,1834.96,198227,13.36162663,9.52,80.5,0.08,1841.4
1841.4,1842.97,205292,14.66202148,5.08,80.33,0.08,1841.07
1841.07,1841.47,265841,15.48743599,3.7,80.04,0.08,1848.36
1848.36,1842.61,231284,16.53917174,8.37,80.2,0.07,1831.98
1831.98,1845.86,308060,15.86803398,20.62,80.57,0.08,1831.37
1831.37,1833.21,277427,15.11272053,9.11,80.87,0.08,1826.77
1826.77,1832.31,329485,13.98177443,13.43,80.68,0.08,1837.88
1837.88,1828.71,351175,13.82263689,13.33,80.85,0.07,1837.49
1837.49,1837.9,365214,13.50932245,8.62,81.07,0.07,1838.13
1838.13,1839,358115,13.16094991,12.85,80.94,0.07,1842.37
1842.37,1840.06,333571,13.07625974,10.72,80.63,0.07,1819.2
1819.2,1841.26,359135,11.01257075,27.93,80.53,0.07,1838.88
1838.88,1821.36,335327,10.84013555,20.06,80.64,0.07,1848.38
1848.38,1840.52,377780,11.3393372,11.96,80.99,0.07,1845.89
1845.89,1847.99,349131,11.40259391,8.08,80.91,0.07,1838.7
1838.7,1844.23,362612,10.74864866,10.81,81.19,0.07,1843.8
1843.8,1841.05,378247,10.52064428,16.93,81.08,0.07,1844.86
1844.86,1844.71,337417,10.30667339,5.99,81.2,0.07,1828.46
1828.46,1842.29,397225,8.713315309,24.8,80.44,0.07,1790.29
1790.29,1826.96,461845,4.32076051,38.17,80.47,0.07,1781.56
1781.56,1791.03,404520,0.133650505,23.1,80.48,0.07,1792.5
1792.5,1783,343783,-2.275665316,14.38,80.57,0.07,1774.2
1774.2,1790.15,396402,-5.597201469,22.05,80.53,0.07,1794.19
1794.19,1777.17,354751,-6.541114962,24.57,81.05,0.07,1782.59
1782.59,1790.88,405969,-8.131461831,21.93,81.25,0.07,1741.89
1741.89,1782.68,472604,-12.5315175,45.17,81.04,0.07,1755.2
1755.2,1743.82,406841,-14.77427887,16.84,81.12,0.07,1751.64
1751.64,1753.38,398429,-16.64704885,17.87,81.06,0.07,1773.43
1773.43,1752.99,382541,-16.18637519,22.42,80.9,0.07,1797.02
1797.02,1776.01,377599,-13.75916506,24.6,80.67,0.06,1799.84
1799.84,1796.2,331216,-11.47574784,8.11,80.65,0.07,1819.75
1819.75,1800.45,369938,-7.967705877,23.7,80.63,0.06,1819.26
1819.26,1820.12,332638,-5.167528205,10.58,80.69,0.07,1829.83
1829.83,1814.82,328951,-2.071576716,21.03,80.3,0.06,1838.63
1838.63,1828.46,311475,1.079628316,16.06,80.15,0.06,1840.76
1840.76,1839.03,342111,3.70613222,7.86,80.01,0.07,1828.75
1828.75,1838.9,366157,4.763636622,20.51,80.19,0.07,1839.78
1839.78,1829.24,340498,6.417765294,18.21,80.28,0.07,1836.25
1836.25,1841.07,340388,7.359002683,10.53,80.27,0.07,1847.61
1847.61,1836.78,401453,8.918786932,22.46,80.22,0.07,1845.12
1845.12,1847.66,351556,9.840569042,12.72,80.14,0.07,1845.16
1845.16,1845.79,371673,10.45381065,11.99,80.41,0.07,1854.29
1854.29,1844.9,354746,11.54345794,13.4,80.28,0.07,1859.45
1859.45,1855.12,391745,12.67724476,20.25,79.78,0.06,1845.73
1845.73,1857.68,342822,12.32659632,25.01,80.07,0.07,1873.91
1873.91,1849.23,376577,14.15937493,30.5,80.13,0.07,1873.81
1873.81,1874.05,339299,15.42597498,5.42,80.09,0.08,1877.03
1877.03,1874.18,336045,16.49939696,8.13,79.67,0.08,1878.04
1878.04,1878.52,356474,17.23293957,13.01,79.71,0.08,1877.17
1877.17,1877.86,302135,17.54186396,11,79.74,0.08,1867.63
1867.63,1878.26,339240,16.82296581,18.47,79.79,0.08,1868.2
1868.2,1866.15,327086,16.1134819,14,79.62,0.08,1846.34
1846.34,1869.06,367099,13.63017134,32.54,79.58,0.08,1841.13
1841.13,1845.07,328546,11.11361554,12.87,79.41,0.08,1858.83
1858.83,1842.81,286049,10.42726993,21.17,79.4,0.08,1872.25
1872.25,1858.92,293019,10.84124679,14.93,79.37,0.08,1860.77
1860.77,1872.25,328921,10.12625719,23.79,80.05,0.08,1872.01
1872.01,1860.09,332754,10.34731939,18.86,80.19,0.08,1866.52
1866.52,1874.53,527071,9.964649375,20.51,80.13,0.08,1857.44
1857.44,1867.67,340900,8.826948947,23.65,79.94,0.09,1865.62
1865.62,1859.48,320056,8.487531814,15.91,80.03,0.09,1852.56
1852.56,1867.09,348085,7.083059338,23.36,80.02,0.08,1849.04
1849.04,1852.11,373773,5.62117282,13.44,80.15,0.08,1857.62
1857.62,1850.07,295552,5.096205629,17.59,80.19,0.08,1872.34
1872.34,1859.16,327430,5.801075145,17.56,80.11,0.06,1885.52
1885.52,1873.96,332979,7.338610234,13.5,80.08,0.08,1890.9
1890.9,1886.61,313166,8.888774646,9.38,80.23,0.09,1888.77
1888.77,1891.43,305560,9.832079816,11.15,80.46,0.08,1865.09
1865.09,1890.25,358375,8.57008723,34.02,80.44,0.08,1845.04
1845.04,1863.92,380154,5.88425159,23.61,80.22,0.09,1851.96
1851.96,1845.48,372145,4.2649302,17.46,79.78,0.08,1872.18
1872.18,1852.64,330865,4.560619366,20.47,79.52,0.08,1833.08
1833.08,1872.28,375878,1.621223478,41.66,79.41,0.08,1815.69
1815.69,1830.65,374346,-2.087433968,20.71,79.49,0.09,1830.61
1830.61,1818.18,311154,-3.779089414,18.5,79.76,0.09,1842.98
1842.98,1831.45,373644,-4.074613317,27.73,79.79,0.1,1862.31
1862.31,1846.01,315508,-2.717720496,19.33,79.82,0.09,1864.85
1864.85,1861.73,334143,-1.421035575,12.91,79.85,0.09,1871.89
1871.89,1865.79,264250,0.17267524,8.71,79.95,0.1,1879.55
1879.55,1872.57,321544,2.03039539,13,79.9,0.1,1875.39
1875.39,1879.32,308572,3.13088388,5.84,79.87,0.1,1878.61
1878.61,1881.97,319183,4.214276471,13.82,79.79,0.1,1863.4
1863.4,1877.72,321302,3.801729053,18.91,79.76,0.09,1869.43
1869.43,1865,403468,3.916209235,26.4,79.71,0.09,1878.33
1878.33,1870.78,364782,4.671244031,11.17,79.81,0.1,1883.95
1883.95,1877.1,343461,5.657881046,12.51,79.53,0.09,1883.68
1883.68,1884.39,341674,6.344871517,10.55,79.52,0.09,1881.14
1881.14,1885.3,315956,6.608184604,12.83,79.5,0.09,1884.66
1884.66,1879.45,273373,7.019974804,18.74,79.51,0.09,1867.72
1867.72,1883.69,332726,5.91126371,16.94,79.15,0.09,1878.21
1878.21,1868.53,363295,5.812059705,19.04,79.23,0.08,1875.63
1875.63,1877.39,339342,5.462289505,19.02,79.45,0.08,1878.48
1878.48,1875.27,302502,5.353355137,11.55,79.87,0.08,1896.65
1896.65,1880.03,300574,6.656459492,18.65,79.89,0.08,1897.45
1897.45,1896.75,291568,7.665370772,6.11,80.12,0.09,1888.53
1888.53,1897.13,282206,7.656906724,11.68,80.06,0.08,1870.85
1870.85,1888.16,355264,6.15264678,26.17,80.03,0.09,1877.86
1877.86,1871.19,317365,5.463182189,13.46,80.06,0.09,1885.08
1885.08,1876.66,266425,5.436699308,13.58,80.03,0.09,1872.83
1872.83,1884.88,300770,4.376785947,16.94,80.05,0.09,1888.03
1888.03,1873.34,277714,4.709027206,15.97,80.08,0.09,1892.49
1892.49,1888.19,275980,5.271449535,10.94,80.22,0.09,1900.53
1900.53,1893.32,239628,6.293387832,8.77,80.38,0.09,1911.91
1911.91,1902.01,291102,7.930138489,11.75,80.37,0.09,1909.78
1909.78,1911.77,297645,8.952206513,7.16,80.56,0.09,1920.03
1920.03,1910.6,270905,10.46861643,10.25,80.49,0.09,1923.57
1923.57,1920.33,326349,11.81977957,7.39,80.39,0.08,1924.97
1924.97,1923.87,250902,12.85536573,9.9,80.63,0.09,1924.24
1924.24,1923.07,287380,13.4619889,6.28,80.54,0.1,1927.88
1927.88,1923.06,286636,14.07422086,10.03,80.66,0.09,1940.46
1940.46,1928.52,311327,15.39703255,18.81,80.35,0.09,1949.44
1949.44,1942.41,286430,16.974312,8.98,80.43,0.09,1951.27
1951.27,1948.97,281218,18.1626157,8.39,80.63,0.09,1950.79
1950.79,1950.34,270236,18.8483509,6.63,80.81,0.09,1943.89
1943.89,1949.37,271062,18.62038445,10.71,80.77,0.09,1930.11
1930.11,1943.35,304048,17.13032089,18.11,80.59,0.09,1936.16
1936.16,1930.8,259823,16.25029592,9.61,80.61,0.1,1937.78
1937.78,1934.84,292613,15.50485988,10.24,80.44,0.1,1941.99
1941.99,1937.15,297126,15.07997569,10.14,80.61,0.1,1956.98
1956.98,1942.73,306522,15.77102112,18.45,80.4,0.1,1959.48
1959.48,1957.5,295215,16.33214194,7.61,80.33,0.1,1962.87
1962.87,1960.45,433624,16.85607259,4.74,80.34,0.1,1962.61
1962.61,1962.92,271763,17.05372683,4.85,80.27,0.1,1949.98
1949.98,1961.97,308970,16.00671831,19.83,80.32,0.1,1959.53
1959.53,1949.27,310671,15.7658231,13.34,80.21,0.1,1957.22
1957.22,1959.89,277884,15.21314654,15.2,80.21,0.1,1960.96
1960.96,1956.56,429059,14.90511622,9.29,80.02,0.1,1960.23
1960.23,1960.79,303735,14.43568944,6.02,79.79,0.09,1973.32
1973.32,1962.29,326063,14.94761216,18.35,79.82,0.1,1974.62
1974.62,1973.06,285148,15.28205176,4.09,79.95,0.1,1985.44
1985.44,1975.88,199809,16.23305656,10.97,80.21,0.09,1977.65
1977.65,1984.22,268126,16.17172919,10.56,80.21,0.1,1963.71
1963.71,1976.39,330243,14.82736468,18.19,80.18,0.09,1972.83
1972.83,1965.1,285880,14.33263619,10.44,80.09,0.09,1964.68
1964.68,1966.67,316569,13.13155106,19.97,80.12,0.09,1967.57
1967.57,1965.76,268463,12.27142396,9.04,80.19,0.09,1977.1
1977.1,1969.86,274492,12.21791783,12.28,80.17,0.09,1973.28
1973.28,1977.36,332874,11.73203221,17.18,80.38,0.09,1981.57
1981.57,1976.35,339095,11.87896475,10.66,80.54,0.09,1958.12
1958.12,1979.75,338168,9.988054753,26.21,80.51,0.09,1978.22
1978.22,1961.54,310606,9.996167379,21.79,80.54,0.09,1973.63
1973.63,1976.93,261116,9.522453141,12.45,80.56,0.1,1983.53
1983.53,1975.65,289048,9.832535113,12.61,80.78,0.09,1987.01
1987.01,1985.32,286972,10.24103198,6.79,80.8,0.09,1987.98
1987.98,1988.07,320353,10.52175139,5.6,80.87,0.09,1978.34
1978.34,1984.6,263896,9.8527794,13.61,81.05,0.09,1978.91
1978.91,1978.25,280332,9.261843744,14.21,81,0.09,1969.95
1969.95,1980.03,318330,7.978554057,14.9,81.21,0.09,1970.07
1970.07,1973.21,344825,6.89177662,16.48,81.42,0.09,1930.67
1930.67,1965.14,419300,2.818754109,39.4,81.46,0.08,1925.15
1925.15,1929.8,378966,-0.844824829,20.98,81.31,0.09,1938.99
1938.99,1926.62,307292,-2.60147699,21.72,81.32,0.09,1920.21
1920.21,1936.34,346252,-5.446244615,25.22,81.54,0.09,1920.24
1920.24,1917.29,353915,-7.61059253,16.46,81.42,0.09,1909.57
1909.57,1923.03,323052,-10.0707444,24.11,81.53,0.09,1931.59
1931.59,1910.35,290228,-10.1268663,23.37,81.4,0.09,1936.92
1936.92,1933.43,278489,-9.630245382,13.31,81.46,0.09,1933.75
1933.75,1935.73,261170,-9.384286024,11.36,81.51,0.09,1946.72
1946.72,1935.6,271802,-8.049995519,14.66,81.61,0.09,1955.18
1955.18,1947.41,260946,-6.238001585,8.51,81.6,0.09,1955.06
1955.06,1958.87,302338,-4.75683253,22.54,81.43,0.09,1971.74
1971.74,1958.36,263816,-2.211565236,16.93,81.58,0.09,1981.6
1981.6,1972.73,265643,0.594345781,10.83,81.89,0.09,1986.51
1986.51,1980.46,257938,3.177616854,10.89,82.25,0.09,1992.37
1992.37,1986.82,263892,5.632799411,8.25,82.16,0.09,1988.4
1988.4,1992.6,230186,7.175488885,8.78,82.33,0.09,1997.92
1997.92,1991.74,223388,9.061806976,13.55,82.58,0.09,2000.02
2000.02,1998.59,245195,10.60394443,7.12,82.67,0.09,2000.12
