Closing Price,Open Price,Volume,MACD,ATR,US dollar Index,Interbank Offered Rate,label
8837.15,8868.42,1064686272,21.04801953,161.48,80.8,0.13,8757.6
8757.6,8742.68,1040254336,5.310468875,107.7,81.03,0.13,8676.44
8676.44,8701.28,863085248,-13.55434111,81.16,81.06,0.13,8661.05
8661.05,8710.52,948644992,-29.40768978,104.01,81.1,0.13,8664.73
8664.73,8660.27,810024640,-41.19971292,26.91,81.13,0.13,8829.72
8829.72,8703.82,1613087360,-36.80736966,164.99,81.03,0.13,9024.16
9024.16,8898.33,1990784768,-17.43573468,202.63,81.2,0.13,9153.2
9153.2,9141.27,1430526720,8.233959215,159.3,80.85,0.13,9142.64
9142.64,9198.42,1336750848,27.4093153,71.42,80.89,0.13,9222.52
9222.52,9213.73,1347281920,48.49257929,106.34,80.92,0.13,9366.8
9366.8,9336.32,1473512448,75.96769975,144.28,80.69,0.13,9388.94
9388.94,9466.06,1515025152,98.39421635,121.14,80.18,0.13,9423.3
9423.3,9371.13,1367321472,117.5845161,79.13,80.36,0.13,9308.35
9308.35,9375.48,1186685056,122.1098561,114.95,80.3,0.13,9400.88
9400.88,9370.29,1133084160,131.6450957,103.73,80.18,0.13,9446.01
9446.01,9446.77,1597777920,141.2156099,112.66,80.23,0.13,9458.18
9458.18,9484.2,1100665088,148.0754076,79.81,79.9,0.13,9432.46
9432.46,9419.15,1040818176,149.710686,52.15,79.66,0.13,9468.84
9468.84,9380.37,1159334016,152.1878906,138.89,79.84,0.13,9545.16
9545.16,9535.69,1231255936,158.4825906,96.59,80.23,0.13,9527.39
9527.39,9547.14,1338275712,160.1907164,50.62,80.41,0.13,9533.75
9533.75,9584.46,1151690368,160.2108068,67.06,80.32,0.13,9525.32
9525.32,9510.6,972127872,157.7283043,46.23,80.05,0.13,9581.46
9581.46,9606.25,1293623808,158.4642547,80.93,79.86,0.13,9742.73
9742.73,9681.2,2120076032,170.0998369,185.59,79.92,0.13,9737.56
9737.56,9703.56,2474465024,176.8651524,88.05,79.57,0.13,9828.88
9828.88,9895.68,2136203264,187.4348423,165.79,79.57,0.13,9923.01
9923.01,9848.87,2603273728,201.0888747,138.36,79.33,0.13,10160.4
10160.4,10025.4,2774979072,228.4319613,237.39,79.35,0.13,10039.33
10039.33,10093.11,2748358400,237.5933886,131.75,79.24,0.13,9940.06
9940.06,10145.58,2565407488,234.1445537,250.64,79.58,0.13,10080.12
10080.12,10092.35,1417382144,239.9470385,179.29,79.67,0.13,10230.36
10230.36,10131.22,1820658816,253.743663,150.24,79.6,0.13,10322.98
10322.98,10295.26,2352480768,269.0498085,146.03,79.65,0.13,10395.18
10395.18,10406.36,2027513600,283.7352523,110.65,79.68,0.13,10688.11
10688.11,10604.5,2190104576,315.3751271,339.05,80.5,0.13,10599.01
10599.01,10743.69,1877378944,329.4624919,153.99,80.22,0.13,10508.06
10508.06,10544.21,2113620864,329.4897721,138.69,80.34,0.13,10578.57
10578.57,10405.67,2149839104,331.3810056,222.09,80.54,0.13,10652.64
10652.64,10635.11,2685036032,334.9950375,107.55,79.75,0.13,10801.57
10801.57,10786.14,2365899264,345.8893926,177.79,79.55,0.13,10879.08
10879.08,10914.65,2150539264,356.6662304,150.74,79.73,0.13,10600.44
10600.44,10806.41,2260630272,338.8173571,287.78,79.79,0.13,10609.64
10609.64,10660.94,2684985344,321.7059338,261.88,79.67,0.13,10913.3
10913.3,10791.97,2865534976,328.8569733,303.66,80.05,0.13,10747.74
10747.74,10941.45,2073199232,317.5049162,193.71,80.04,0.13,10709.93
10709.93,10765.1,2480907776,301.9763824,244.22,79.85,0.13,10486.99
10486.99,10575.6,1988040960,268.5844384,222.94,79.91,0.13,10620.87
10620.87,10441.11,2111537280,250.0417537,193.63,79.97,0.13,10926.65
10926.65,10797.3,2205926144,257.0572371,305.78,79.75,0.13,10824.31
10824.31,11002.86,1982764544,251.4603967,178.55,79.79,0.13,10866.72
10866.72,10751.01,2384619008,247.5928961,186.62,79.53,0.13,11113.95
11113.95,10913.97,2028086784,261.4632828,247.23,79.26,0.13,11138.66
11138.66,11057.5,2757181184,271.3219245,137.61,79.24,0.13,11191.34
11191.34,11193.72,2782473728,280.1563369,99.18,79.21,0.13,11260.35
11260.35,11254.16,3541120768,289.3902915,94.15,79.57,0.13,11046.92
11046.92,11105.24,3851508736,276.3012213,213.43,79.52,0.13,11463.75
11463.75,11236.7,3534255616,296.1489159,451.5,79.76,0.13,11357.07
11357.07,11406.32,4043218176,299.814102,168.13,80.22,0.13,11153.16
11153.16,11179.97,3280525056,283.002677,221.18,80.23,0.13,11369.12
11369.12,11346.72,3011505664,283.8338091,307.48,80.04,0.13,11251.41
11251.41,11333.72,2753267712,271.8604362,172.46,80.07,0.13,11307.28
11307.28,11273.4,2800582656,263.83833,113.05,80.37,0.13,11173.83
11173.83,11239.21,3462138624,243.9009153,242.22,80.46,0.13,11407.87
11407.87,11318.22,2383088384,244.1707937,271.63,80.65,0.13,11372.34
11372.34,11336.45,1899264896,238.7653617,76.41,80.47,0.13,11468.28
11468.28,11485.65,2019665408,239.4626973,138.18,81.04,0.13,11309.13
11309.13,11404.73,1962745856,224.5843966,166.51,81.37,0.13,11385.94
11385.94,11238.75,2479105024,216.4955355,214.98,81.46,0.13,11662.52
11662.52,11564.55,2408904960,229.7542849,276.58,81.8,0.13,11398.81
11398.81,11449.66,2679515392,216.4872164,287.69,81.84,0.13,11253.97
11253.97,11418.56,1932348288,192.0715106,165.65,81.54,0.13,11559.36
11559.36,11396.73,2172508928,195.1151428,309.78,81.96,0.13,11606.38
11606.38,11464.71,1901113344,199.0271037,183.92,82.27,0.13,11652.29
11652.29,11695.45,2051926528,203.4862513,161.3,82.18,0.13,11683.45
11683.45,11732.57,1988791424,207.1466519,127.13,82.03,0.13,11932.27
11932.27,11811.06,2009298816,227.5027304,250.37,82.57,0.12833,11968.08
11968.08,12037.25,2159764992,243.7152394,137.33,82.08,0.12667,12283.62
12283.62,12066.5,3646009088,278.811248,315.54,82.74,0.125,12349.05
12349.05,12363.09,3323240448,308.3502718,120.33,82.57,0.12417,12314.81
12314.81,12433.6,3064969472,325.2480225,147.16,82.6,0.12333,12239.66
12239.66,12252.29,1959424000,328.7855989,104.97,82.9,0.12333,12381.19
12381.19,12332.16,1715065216,339.1005024,156.07,82.58,0.12333,12560.95
12560.95,12437.68,2510108160,357.6574154,179.76,82.14,0.12333,12220.63
12220.63,12365.44,1958721280,340.9724052,340.32,82.62,0.12333,12468.23
12468.23,12405.61,1652453248,343.7659452,270.53,83.03,0.12333,12635.69
12635.69,12592,1933384320,355.3956881,182.03,82.85,0.12333,12338.53
12338.53,12498.51,1680262656,336.7521454,297.16,82.37,0.12333,12546.46
12546.46,12507.61,1698892416,334.8947585,255.83,82.93,0.12333,12471.62
12471.62,12461.79,1875418240,323.6529339,90.42,82.89,0.12333,12493.79
12493.79,12476.58,1529164672,312.925431,59.87,83.21,0.12333,12335.96
12335.96,12457.13,2045556736,288.3641632,207.42,83,0.12333,12397.91
12397.91,12405.53,1815174400,270.7766837,106.21,82.99,0.12333,12135.02
12135.02,12371.34,1981590400,232.9402632,264.91,82.73,0.12333,12003.43
12003.43,12051.57,2744705536,190.1445461,329.24,82.89,0.12333,12362.2
12362.2,12112.09,2350039552,183.0680778,358.77,82.76,0.12333,12634.54
12634.54,12188.22,3093806336,197.1627185,558.57,82.72,0.12333,12833.64
12833.64,12880.82,4771825152,221.8412807,591.08,82.56,0.12167,13192.59
13192.59,13082.61,3138987776,267.2824188,391.58,82.71,0.11667,13192.35
13192.35,13309.13,2875507712,299.8193513,179.66,82.39,0.11583,13288.13
13288.13,13177.31,3598406144,329.5350751,147.84,82.49,0.115,13549.16
13549.16,13444.95,3684949504,369.8841455,261.03,82.25,0.115,13485.14
13485.14,13568.25,3519725824,392.1744526,165.39,82.1,0.115,13275.66
13275.66,13345.86,3210406144,388.4584886,227.28,82.3,0.115,13221.44
13221.44,13023.91,3216100352,376.7950013,307.77,81.83,0.115,13382.89
13382.89,13330.5,2774400512,376.2421836,176.06,82.65,0.11417,13220.07
13220.07,13272.22,3049725696,358.5329141,182.04,82.56,0.11417,13316.48
13316.48,13268.43,2360092928,348.2631113,151.86,82.75,0.11417,13568.37
13568.37,13537.17,2462254336,356.3419483,295.1,82.65,0.11417,13529.65
13529.65,13545.6,2402127360,355.5218696,79.82,83,0.11417,13843.46
13843.46,13687.28,3074476800,375.8611029,313.81,82.95,0.11417,13926.08
13926.08,13887.53,2944847360,394.1038514,146.3,82.78,0.11417,13884.13
13884.13,13978.98,2483024896,400.5589524,131.67,82.49,0.11417,13860.86
13860.86,13854.82,2375490304,399.1952971,118.31,81.72,0.11417,13799.35
13799.35,13837.72,1854219648,388.6708913,78.86,81.62,0.11417,13694.04
13694.04,13727.25,1799195392,367.5951786,161.39,82.23,0.11417,14180.24
14180.24,13960.04,2172447744,385.6789345,502.34,82.28,0.11417,14285.69
14285.69,14196.2,2525950720,403.8638835,241.14,81.9,0.11417,14191.48
14191.48,14366.95,2683070208,405.9935857,218.34,82.68,0.11417,14607.54
14607.54,14449.24,3124888320,436.2254198,445.33,83.1,0.11417,14782.21
14782.21,14759.5,3872133376,468.8738889,241.47,83.2,0.11417,14758.42
14758.42,14822.56,3046740224,487.212104,84.71,83.62,0.11417,15096.03
15096.03,14962.34,4350121472,522.9592285,350.41,83.79,0.11417,15037.24
15037.24,15146.05,3751075072,540.316785,276.21,83.74,0.11417,15138.12
15138.12,14926.42,3144694272,555.8059614,255.02,84.21,0.11417,15360.81
15360.81,15260.61,3680932096,579.3718293,243.62,83.82,0.11417,15381.02
15381.02,15264.79,5141071360,592.8447819,123.95,83.84,0.11417,15627.26
15627.26,15440.69,4768370176,616.2875251,325.61,84.29,0.11417,14483.98
14483.98,15739.98,5951827456,536.4293036,1458.62,83.75,0.11417,14612.45
14612.45,14731.75,4611826176,477.9974856,1025.98,83.65,0.11417,14142.65
14142.65,14373.82,3073859584,389.2933833,585.03,83.64,0.11417,14311.98
14311.98,13943.62,3362676992,328.8672818,456.16,84.26,0.11417,14326.46
14326.46,14492.55,2970254336,278.9322189,268.79,83.62,0.11417,13589.03
13589.03,14072.9,3216030464,177.8042669,770.8,83,0.11417,13774.54
13774.54,13804.23,2805021184,111.3452245,327.53,83.27,0.11417,13261.82
13261.82,13551.36,2822702848,17.10654202,512.72,82.67,0.11417,13533.76
13533.76,13186.6,3782538240,-35.22891055,549.31,82.75,0.11417,13014.87
13014.87,13566.75,3037026560,-117.2239357,700.26,82.56,0.11417,12904.02
12904.02,12925.29,3139544064,-188.9719019,376.51,81.62,0.11417,12877.53
12877.53,12706.41,3244524800,-245.1443325,558,81.69,0.11417,13514.2
13514.2,13141.85,2413888000,-235.5719139,636.67,81.7,0.11417,13317.62
13317.62,13504.77,2601579776,-241.0691709,288,81.07,0.11417,13289.32
13289.32,13087.66,2055121664,-244.8864615,338.64,80.93,0.11417,12445.38
12445.38,13038.02,2408816896,-312.4093364,873.47,80.7,0.11417,12686.52
12686.52,12668.9,2782015744,-342.515414,455.27,80.61,0.11417,13033.12
13033.12,12584.37,1718697856,-334.5504843,483.3,80.65,0.11417,13007.28
13007.28,13015.15,1587398656,-326.5589242,220.45,80.67,0.11417,13245.22
13245.22,13233.08,2019128192,-297.5952925,289.34,81.31,0.11417,13014.58
13014.58,13101.85,2006845952,-289.9102216,278.81,81.77,0.11417,13230.13
13230.13,12787.87,2409840384,-263.3904627,627.68,82.41,0.11417,13062.78
13062.78,13417.54,1625272448,-252.9611306,399.9,82.44,0.11417,12969.34
12969.34,13081.62,1991546496,-249.3611567,476.67,82.61,0.11417,12834.01
12834.01,13152.75,1733697408,-254.4944973,363.33,82.95,0.11417,13213.55
13213.55,12968.72,1824231040,-225.339428,379.54,82.96,0.11417,13677.32
13677.32,13383.92,2344195840,-162.9332691,510.89,83.18,0.11417,13852.5
13852.5,13746.72,1722666368,-98.20829254,300.01,83.02,0.11364,14098.74
14098.74,13969.15,2141299840,-26.73558108,246.24,83.53,0.11364,14055.56
14055.56,14149.99,2006229376,26.12167811,180.69,83.21,0.11364,14018.93
14018.93,13970.27,1435854464,64.31432645,130.72,83.77,0.11364,14309.97
14309.97,14150.85,1793705600,116.7212808,291.04,84.44,0.11364,14109.34
14109.34,14491.07,2204948480,140.4460311,388.31,84.22,0.11364,14472.9
14472.9,14295.44,1975609344,186.4352111,363.56,84.6,0.11364,14416.6
14416.6,14464.82,1781745664,215.850834,267.64,83.25,0.11364,14472.58
14472.58,14275.26,1674881920,240.9030648,221.41,82.74,0.11364,14506.25
14506.25,14475.17,1849073152,260.4714727,156.87,82.93,0.11364,14599.12
14599.12,14594.88,1860698368,280.2429436,132.55,82.5,0.11364,14615.04
14615.04,14491.8,2476762112,293.809732,154.48,82.65,0.11364,14808.5
14808.5,14645.25,1912947968,316.5234297,212.69,82.78,0.11364,14589.91
14589.91,14909.76,2693929728,313.2745782,540.01,82.61,0.11364,14658.04
14658.04,14770.02,1774685440,312.5939729,255.73,82.23,0.11364,14778.51
14778.51,14555.36,1630694912,318.1085531,271.12,82.01,0.11364,14731.28
14731.28,14719.64,1430278272,315.0362891,147.83,82.27,0.11364,14562.93
14562.93,14747.21,1582161920,295.6094579,215.56,81.79,0.11364,14129.98
14129.98,14339.39,1960527360,242.4829155,448.41,81.65,0.11364,13661.13
13661.13,13899.27,1846593152,160.6950783,468.85,81.71,0.11364,13869.82
13869.82,13634.2,1833999104,111.4326409,295.67,81.84,0.11364,13668.32
13668.32,13733.55,1864969472,55.4927524,225.61,81.67,0.11364,14005.77
14005.77,13674.5,1956839040,37.95189673,360.16,82.36,0.11364,14466.16
14466.16,14178.66,1934936192,60.50282866,460.39,81.92,0.11364,14258.04
14258.04,14318.21,1340707072,60.87928154,240.66,81.84,0.11364,14401.06
14401.06,14237.1,1539557632,71.88944513,369.45,81.62,0.11364,13824.94
13824.94,14155.95,1785004032,33.73809813,576.12,81.27,0.11364,13605.56
13605.56,13779.47,1676979328,-14.03743695,474.49,81.02,0.11364,13615.19
13615.19,13673.49,1591464192,-50.54023582,227.15,81.12,0.11364,13519.43
13519.43,13469.7,1177257088,-86.20231201,228.22,81.45,0.11364,13867
13867,13696.36,1261141120,-85.4339408,347.57,81.77,0.11364,14050.16
14050.16,13936.74,1525948288,-69.24728027,302.98,81.71,0.11364,13752.94
13752.94,13845.64,1378151936,-79.48613849,339.04,81.14,0.11364,13650.11
13650.11,13532.61,1295565696,-94.80517397,220.33,81.29,0.11364,13758.13
13758.13,13669.74,969421248,-97.1098864,168.35,81.27,0.11364,13396.38
13396.38,13632.96,1380339584,-126.6664573,374.95,80.94,0.11364,13424.33
13424.33,13431.28,1482645376,-146.1501928,249.63,81.32,0.11364,13365.17
13365.17,13314.05,1332070528,-164.4690147,208.6,81.49,0.11364,13660.55
13660.55,13583.76,1642450816,-153.3840003,409.49,81.36,0.11364,13636.28
13636.28,13719.56,1041117824,-144.8872626,154.65,81.39,0.11364,13542.37
13542.37,13551.75,1167780224,-144.0705334,161.69,81.14,0.11364,13338.46
13338.46,13285.03,1328140032,-158.0551413,354.23,81.43,0.11364,13459.71
13459.71,13382.95,1214353152,-157.53818,124.68,81.97,0.11364,13388.86
13388.86,13573.24,1566970368,-160.9896983,280.07,82.04,0.11364,13572.92
13572.92,13438.07,1125952384,-147.1763899,224.62,82.24,0.11364,13978.44
13978.44,13748.68,1624300416,-102.3275997,405.52,82.39,0.11364,14053.87
14053.87,13875.17,1384204544,-60.00632411,213.27,82.18,0.11364,14064.82
14064.82,14140.2,1466227456,-25.29129257,174.98,82.64,0.11364,13860.81
13860.81,14088.41,1398612736,-14.07898817,264.61,82.15,0.11364,14205.23
14205.23,14141.67,1735463936,22.34112483,390.65,81.83,0.11364,14423.36
14423.36,14318.72,2098983552,68.02148544,236.58,81.83,0.11364,14425.07
14425.07,14511.74,1699954816,103.1721784,138.74,81.51,0.11364,14387.27
14387.27,14397.9,1184140160,126.5207592,133.8,81.51,0.11364,14404.67
14404.67,14316.7,1806689536,144.7600089,206.81,81.52,0.11364,14311.67
14311.67,14456.99,1212658304,149.9815293,162.86,81.14,0.11364,14505.36
14505.36,14411.55,1558527232,167.814327,314.3,80.23,0.11364,14766.18
14766.18,14680.4,1746261760,200.679632,260.82,80.38,0.11364,14742.42
14742.42,14801.64,1624761344,222.2464706,114.4,80.44,0.11364,14732.61
14732.61,14626.04,1149492864,235.828279,160.45,80.59,0.11364,14620.53
14620.53,14713.03,1510194944,234.8409405,117.45,80.34,0.11364,14799.12
14799.12,14553.06,1566484864,245.6376303,388.6,80.54,0.11364,14760.07
14760.07,14803.99,1621242752,248.1821864,118.29,80.27,0.11364,14455.8
14455.8,14530.62,1572932736,223.0752468,334.25,80.23,0.11364,14484.72
14484.72,14517.98,1529504000,203.1694081,187.17,80.19,0.11364,14170.49
14170.49,14492.47,1735275776,160.191564,454.66,79.9,0.11364,14157.25
14157.25,14140.11,1452910976,123.6377367,137.58,79.75,0.11364,14024.31
14024.31,14029.73,1453257472,82.98482084,212.98,80.13,0.11273,13853.32
13853.32,14057.79,1460971776,36.54832188,231.3,79.93,0.11182,13894.61
13894.61,13794.74,1636820736,3.043733556,180.7,80.01,0.11091,14037.84
14037.84,13789.89,1620950272,-11.81523147,285.99,80.37,0.11091,14194.71
14194.71,14097.62,1432059136,-10.80837807,162.47,80.48,0.11091,14404.74
14404.74,14376.89,1699229952,6.858169506,253.16,80.42,0.11091,14441.54
14441.54,14510.27,1255809152,23.55693846,105.63,80.44,0.11091,14467.14
14467.14,14433.64,1161900800,38.41372966,76.06,80.46,0.11091,14586.51
14586.51,14640.08,1356191360,59.13829564,197.08,79.66,0.11091,14561.54
14561.54,14589.6,1200534144,72.70964169,107,79.61,0.11091,14693.57
14693.57,14624.03,990640192,93.04617046,166.31,79.7,0.11091,14713.25
14713.25,14677.08,992093696,109.4889076,105.99,79.26,0.11091,14426.05
14426.05,14784.41,1534578944,98.21311577,373.23,79.28,0.11091,14486.41
14486.41,14344.74,1448856704,93.0746109,225.81,79.19,0.11091,14088.19
14088.19,14439.14,1390095744,56.22119984,398.22,79.21,0.11091,14396.04
14396.04,14261.65,1094708352,51.26458206,312.13,79.33,0.11091,14325.98
14325.98,14288.72,1356277760,41.20814839,171.45,79.62,0.11091,14502.35
14502.35,14464.67,1567610624,46.92896932,200.9,79.7,0.11091,14327.94
14327.94,14474.01,1584464128,36.96324248,191.91,80.23,0.11091,14201.57
14201.57,14403.07,1708152320,18.65330559,284.64,80.72,0.11091,14225.37
14225.37,14319.75,1671118080,5.993915645,181.42,80.7,0.11091,14337.31
14337.31,14155.34,1421853824,4.936970071,276.83,80.51,0.11091,14228.44
14228.44,14355.56,1116249088,-4.632169282,149.53,80.83,0.11091,14086.8
14086.8,14026.17,1178299136,-23.37548736,202.27,81.22,0.11091,14269.84
14269.84,14271.48,1135255680,-23.19255437,217.49,81.09,0.11091,14588.68
14588.68,14289.87,1575948544,2.649601722,318.84,81.15,0.11091,14567.16
14567.16,14527.97,1702036992,21.14941517,108.61,80.78,0.11091,14876.41
14876.41,14665.75,1901273984,60.07206769,399.27,80.99,0.11091,15165.92
15165.92,15034.33,2126038272,112.9772562,326.7,80.81,0.11091,15164.3
15164.3,15253.24,1801394304,153.0104694,166.79,80.73,0.11091,15126.56
15126.56,15096.63,1302264832,179.6212151,143.97,80.66,0.11091,15076.08
15076.08,15176.35,1424960640,194.3962299,139.69,81,0.11091,15365.6
15365.6,15176.65,1681895040,226.8523671,300.92,80.98,0.11091,15381.72
15381.72,15513.45,2112680960,250.9816784,271.95,80.66,0.11091,15619.13
15619.13,15504.78,1763597952,285.9649089,237.41,80.91,0.11091,15515.24
15515.24,15501.95,1567474304,301.8270421,158.16,80.62,0.11091,15449.63
15449.63,15414.52,1446536832,305.5811687,100.72,80.7,0.11091,15727.12
15727.12,15622.19,1539863040,327.175984,279.46,80.55,0.11091,15661.87
15661.87,15661.43,1582732544,335.1613693,220.79,80.62,0.11091,15655.07
15655.07,15659.74,1431891072,337.0557724,123.48,80.9,0.11091,15749.66
15749.66,15747.54,1671699456,342.244541,139.08,80.64,0.11091,15407.94
15407.94,15520.2,1589909248,315.1498777,423.6,80.61,0.11091,15177.49
15177.49,15354.53,1507234176,271.9469378,291.08,80.29,0.11091,15299.86
15299.86,15112.54,1353252864,244.7610796,214.83,80.26,0.11091,15650.21
15650.21,15556.6,1368972800,248.6204662,350.35,80.13,0.11091,15611.31
15611.31,15633.97,1271974784,245.7077865,88.15,79.98,0.11091,15515.06
15515.06,15509.93,1292377728,232.9476211,225.2,79.88,0.11091,15341.82
15341.82,15377.32,1322714240,206.4759517,259.7,80.18,0.11091,15403.11
15403.11,15316.89,2462433280,188.2722682,281.49,80.19,0.11091,15152.91
15152.91,15408.35,1396280192,151.9055957,262.22,80.09,0.11091,15278.63
15278.63,15290.22,1203622144,131.7110165,169.22,80.05,0.11091,15587.8
15587.8,15273.24,1752423552,139.0512064,320.24,80.51,0.11091,15859.22
15859.22,15809.43,1902747136,164.8691762,304.02,80.6,0.11091,15870.42
15870.42,15790.69,1650443264,184.1115266,115.06,80.55,0.11091,15889.33
15889.33,15955.9,1629568896,198.5977951,180.65,80.52,0.11091,16009.99
16009.99,15861.13,1473609856,217.3095121,157.03,80.53,0.11091,16174.44
16174.44,16087.07,1702355968,242.611746,176.05,80.5,0.11091,16178.94
16178.94,16229.43,1706044416,260.0296017,175.96,80.33,0.11091,16291.31
16291.31,16269.22,1820781440,279.6767582,141.28,80.04,0.11091,15908.88
15908.88,16147.54,1926533504,261.3753935,426.87,80.68,0.11091,15814.37
15814.37,15835.41,1658764160,236.5188212,151.12,80.85,0.11091,16121.45
16121.45,15943.68,2067345920,238.8453379,307.08,81.07,0.11091,15880.33
15880.33,16002.88,2174439168,218.7115793,283.01,80.94,0.11091,15912.06
15912.06,15785.15,2375226112,202.9759954,167.44,80.63,0.11091,15422.4
15422.4,15657.2,2144860160,149.2732332,528.37,80.64,0.11091,15808.73
15808.73,15649.07,1858463616,136.3156476,386.33,80.99,0.11091,15747.2
15747.2,15845.15,2141956096,119.7018623,230.94,80.91,0.11091,15734.46
15734.46,15695.46,1801497600,104.3049438,161.57,81.19,0.11091,15641.68
15641.68,15724.14,1422325248,83.65191708,160.23,81.11,0.11091,15795.96
15795.96,15710.89,1543116672,78.82470908,253,81.08,0.11091,15820.96
15820.96,15749.01,1852761984,76.13872322,239.12,81.2,0.11091,15695.89
15695.89,15900.63,2068894976,63.18954658,268.13,80.44,0.11091,15391.56
15391.56,15473.57,2210113280,28.04703443,407.57,80.47,0.11091,15005.73
15005.73,15091.45,2238837248,-30.58435868,458.01,80.48,0.11091,14980.16
14980.16,15038.64,1830681472,-78.2118677,135.29,80.57,0.11091,15383.91
15383.91,15164.34,1647978240,-82.42758711,403.75,80.53,0.11091,15007.06
15007.06,15112.7,2212172544,-114.8532637,530.08,81.05,0.11091,14914.53
14914.53,15132.23,2174416384,-146.3304375,379.31,81.25,0.11091,14619.13
14619.13,14788.56,2028485248,-192.88913,299.48,81.04,0.11091,14008.47
14008.47,14353.33,2942530816,-275.8821895,610.66,81.12,0.11091,14180.38
14180.38,14213.1,2802155520,-324.0476671,249.2,81.06,0.11091,14155.12
14155.12,14233.42,1929278720,-360.1063442,152.95,80.9,0.11091,14462.41
14462.41,14387.11,1861257728,-359.7405061,316.83,80.67,0.11091,14718.34
14718.34,14647.83,1497701248,-334.9382055,263.51,80.65,0.11091,14800.06
14800.06,14821.73,1650636160,-305.1702696,156.45,80.69,0.11091,14534.74
14534.74,14785.84,1483635840,-299.5352171,311.74,80.3,0.11091,14313.03
14313.03,14538.2,2041661440,-309.393051,435.54,80.15,0.11091,14393.11
14393.11,14343.73,1490435840,-307.2024302,213.35,80.13,0.11091,14843.24
14843.24,14514.47,2065110400,-266.0774432,507.13,80.01,0.11091,14766.53
14766.53,14729.48,1538715136,-236.9441065,164.05,80.19,0.11091,14449.18
14449.18,14701.14,1720479360,-236.7342944,337.8,80.28,0.11091,14865.67
14865.67,14618.61,1386898176,-200.6478116,439.63,80.27,0.11091,14837.68
14837.68,14803.64,1594556800,-172.3211619,324.39,80.22,0.11091,15051.6
15051.6,15002.51,1395070208,-131.0993006,256.86,80.14,0.11091,14970.97
14970.97,14896.49,1266367744,-103.7409842,188.04,80.41,0.11091,14923.11
14923.11,14939.87,1603484672,-84.94206412,170.64,80.28,0.11091,14841.07
14841.07,14929.55,1605287552,-75.79006618,208.13,79.78,0.11091,14652.23
14652.23,14666.93,1468714752,-82.82015251,397.97,80.07,0.11091,14721.48
14721.48,14553.95,1256409856,-81.86001898,203.75,80.13,0.11091,14897.63
14897.63,14905.95,1340119424,-66.12304805,270.71,80.09,0.11091,15134.75
15134.75,14933.76,1499797248,-34.12441786,331.56,79.67,0.11091,15274.07
15274.07,15280.76,1384642688,2.448462413,177.85,79.71,0.11091,15120.14
15120.14,15197.53,1210989824,18.79520949,185.96,79.74,0.11091,15224.11
15224.11,15179.47,1190612992,39.68220268,135.89,79.79,0.11091,14830.39
14830.39,15003.8,1413072768,24.18657395,395.93,79.62,0.11091,14815.98
14815.98,14847.72,1161652736,10.62097795,129.36,79.58,0.11091,14327.66
14327.66,14526.28,2361296640,-39.08267679,535.23,79.41,0.11091,14277.67
14277.67,14254.32,1380301952,-81.56670626,155.95,79.4,0.11091,14411.27
14411.27,14491.41,1140345344,-103.2648296,255.58,79.37,0.11091,14462.52
14462.52,14495.73,1535737600,-114.9996575,361.17,80.05,0.11091,14224.23
14224.23,14548.76,1586841088,-141.8919624,340.93,80.19,0.11091,14475.3
14475.3,14297.58,1961898752,-141.3160536,290.05,79.94,0.11091,14423.19
14423.19,14401.69,1860137600,-143.4113268,219.71,80.03,0.11091,14477.16
14477.16,14521,1666224128,-139.1133063,168.48,80.02,0.11091,14622.89
14622.89,14305.67,1790476416,-122.5353893,432.04,80.15,0.11091,14696.03
14696.03,14576.25,1493338624,-102.3160482,192.88,80.19,0.11091,14827.83
14827.83,14839.54,1416052096,-74.79472907,147.64,80.11,0.11091,14791.99
14791.99,14870.51,1391920384,-55.2391118,119.22,80.08,0.11091,14946.32
14946.32,14897.88,1623799552,-26.97702861,277.62,80.23,0.11091,15071.88
15071.88,15009.18,1344088320,5.489242016,218.07,80.46,0.11091,15063.77
15063.77,15005.54,970996480,30.2162718,97.69,80.44,0.11091,14808.85
14808.85,14880.82,1128422144,28.90945728,299.4,80.22,0.11091,14606.88
14606.88,14715.8,1304364160,11.4445803,203.54,79.78,0.11091,14299.69
14299.69,14436.05,1625052544,-26.87433564,327.54,79.52,0.11091,14300.12
14300.12,14484.54,1288713344,-56.55571609,278.69,79.41,0.11091,13960.05
13960.05,14027.8,1746719360,-106.2939405,415.01,79.49,0.11091,13910.16
13910.16,13887.23,1210078976,-148.0311369,123.07,79.76,0.11091,13996.81
13996.81,14068.75,1208291200,-172.1320043,186.7,79.79,0.11091,14417.68
14417.68,14126.87,1436183040,-155.4791568,423.49,79.82,0.11091,14417.53
14417.53,14395.95,1278935552,-140.6721777,148.81,79.85,0.11091,14516.27
14516.27,14489.37,781817984,-119.5914711,119.14,79.88,0.11091,14512.38
14512.38,14549.45,953034496,-102.0226957,146.33,79.95,0.11091,14388.77
14388.77,14586.29,992961216,-96.95596061,215.53,79.9,0.11091,14546.27
14546.27,14480.41,1031515328,-79.31728255,157.5,79.87,0.11091,14404.99
14404.99,14563.25,1062539584,-75.86410422,196.12,79.79,0.11091,14429.26
14429.26,14369.72,1150208256,-70.35800604,226.72,79.76,0.11091,14288.23
14288.23,14289.82,973604672,-76.49256723,204.79,79.71,0.11091,14304.11
