close,open,volume,MACD,ATR,USDollarIndex,TIBOR
14401.06,14237.10,1539557632.00,-81.90,322.30,81.62,0.11
13824.94,14155.95,1785004032.00,-126.57,348.26,81.27,0.11
13605.56,13779.47,1676979328.00,-177.69,343.58,81.02,0.11
13615.19,13673.49,1591464192.00,-200.56,341.53,81.12,0.11
13519.43,13469.70,1177257088.00,-217.51,338.47,81.45,0.11
13867.00,13696.36,1261141120.00,-172.78,352.74,81.77,0.11
14050.16,13936.74,1525948288.00,-112.32,358.98,81.71,0.11
13752.94,13845.64,1378151936.00,-106.24,351.17,81.14,0.11
13650.11,13532.61,1295565696.00,-109.50,333.42,81.29,0.11
13758.13,13669.74,969421248.00,-91.29,324.32,81.27,0.11
13396.38,13632.96,1380339584.00,-120.32,334.99,80.94,0.11
13424.33,13431.28,1482645376.00,-127.43,327.09,81.32,0.11
13365.17,13314.05,1332070528.00,-131.26,309.11,81.49,0.11
13660.55,13583.76,1642450816.00,-87.27,321.17,81.36,0.11
13636.28,13719.56,1041117824.00,-56.22,305.83,81.39,0.11
13542.37,13551.75,1167780224.00,-43.67,276.22,81.14,0.11
13338.46,13285.03,1328140032.00,-57.31,267.63,81.43,0.11
13459.71,13382.95,1214353152.00,-45.02,260.32,81.97,0.11
13388.86,13573.24,1566970368.00,-41.54,264.02,82.04,0.11
13572.92,13438.07,1125952384.00,-11.13,255.24,82.24,0.11
13978.44,13748.68,1624300416.00,62.85,262.56,82.39,0.11
14053.87,13875.17,1384204544.00,118.00,253.58,82.18,0.11
14064.82,14140.20,1466227456.00,149.94,250.34,82.64,0.11
13860.81,14088.41,1398612736.00,137.89,257.21,82.15,0.11
14205.23,14141.67,1735463936.00,168.59,258.34,81.83,0.11
14423.36,14318.72,2098983552.00,207.96,257.40,81.83,0.11
14425.07,14511.74,1699954816.00,222.61,252.41,81.51,0.11
14387.27,14397.90,1184140160.00,215.44,232.72,81.51,0.11
14404.67,14316.70,1806689536.00,201.54,236.45,81.52,0.11
14311.67,14456.99,1212658304.00,169.58,236.53,81.14,0.11
14505.36,14411.55,1558527232.00,164.20,233.68,80.23,0.11
14766.18,14680.40,1746261760.00,183.94,243.40,80.38,0.11
14742.42,14801.64,1624761344.00,181.66,231.57,80.44,0.11
14732.61,14626.04,1149492864.00,167.06,226.99,80.59,0.11
14620.53,14713.03,1510194944.00,132.07,206.41,80.34,0.11
14799.12,14553.06,1566484864.00,122.93,218.93,80.54,0.11
14760.07,14803.99,1621242752.00,102.42,214.88,80.27,0.11
14455.80,14530.62,1572932736.00,41.76,219.86,80.23,0.11
14484.72,14517.98,1529504000.00,1.56,205.32,80.19,0.11
14170.49,14492.47,1735275776.00,-67.52,220.90,79.90,0.11
14157.25,14140.11,1452910976.00,-112.50,220.82,79.75,0.11
14024.31,14029.73,1453257472.00,-155.04,226.47,80.13,0.11
13853.32,14057.79,1460971776.00,-198.33,228.22,79.93,0.11
13894.61,13794.74,1636820736.00,-212.27,229.50,80.01,0.11
14037.84,13789.89,1620950272.00,-193.59,227.47,80.37,0.11
14194.71,14097.62,1432059136.00,-153.26,220.45,80.48,0.11
14404.74,14376.89,1699229952.00,-94.34,230.36,80.42,0.11
14441.54,14510.27,1255809152.00,-48.76,226.45,80.44,0.11
14467.14,14433.64,1161900800.00,-15.24,223.49,80.46,0.11
14586.51,14640.08,1356191360.00,20.97,209.81,79.66,0.11
14561.54,14589.60,1200534144.00,38.49,209.00,79.61,0.11
14693.57,14624.03,990640192.00,63.33,197.01,79.70,0.11
14713.25,14677.08,992093696.00,76.97,191.21,79.26,0.11
14426.05,14784.41,1534578944.00,43.54,185.39,79.28,0.11
14486.41,14344.74,1448856704.00,26.61,191.69,79.19,0.11
14088.19,14439.14,1390095744.00,-37.68,204.93,79.21,0.11
14396.04,14261.65,1094708352.00,-38.07,210.70,79.33,0.11
14325.98,14288.72,1356277760.00,-46.55,210.04,79.62,0.11
14502.35,14464.67,1567610624.00,-28.09,203.96,79.70,0.11
14327.94,14474.01,1584464128.00,-38.41,206.06,80.23,0.11
14201.57,14403.07,1708152320.00,-60.03,208.31,80.72,0.11
14225.37,14319.75,1671118080.00,-68.28,213.73,80.70,0.11
14337.31,14155.34,1421853824.00,-56.31,228.07,80.51,0.11
14228.44,14355.56,1116249088.00,-60.36,224.67,80.83,0.11
14086.80,14026.17,1178299136.00,-78.28,231.47,81.22,0.11
14269.84,14271.48,1135255680.00,-62.33,235.13,81.09,0.11
14588.68,14289.87,1575948544.00,-8.52,250.33,81.15,0.11
14567.16,14527.97,1702036992.00,22.79,231.43,80.78,0.11
14876.41,14665.75,1901273984.00,80.51,243.82,80.99,0.11
15165.92,15034.33,2126038272.00,149.05,238.71,80.81,0.11
15164.30,15253.24,1801394304.00,183.30,228.33,80.73,0.11
15126.56,15096.63,1302264832.00,189.21,226.37,80.66,0.11
15076.08,15176.35,1424960640.00,175.01,222.00,81.00,0.11
15365.60,15176.65,1681895040.00,191.94,229.78,80.98,0.11
15381.72,15513.45,2112680960.00,192.16,228.88,80.66,0.11
15619.13,15504.78,1763597952.00,209.70,232.88,80.91,0.11
15515.24,15501.95,1567474304.00,193.14,224.40,80.62,0.11
15449.63,15414.52,1446536832.00,160.52,220.91,80.70,0.11
15727.12,15622.19,1539863040.00,162.97,226.43,80.55,0.11
15661.87,15661.43,1582732544.00,143.15,226.66,80.62,0.11
15655.07,15659.74,1431891072.00,117.55,212.71,80.90,0.11
15749.66,15747.54,1671699456.00,102.34,214.89,80.64,0.11
15407.94,15520.20,1589909248.00,38.52,216.62,80.61,0.11
15177.49,15354.53,1507234176.00,-38.31,214.08,80.29,0.11
15299.86,15112.54,1353252864.00,-74.14,217.51,80.26,0.11
15650.21,15556.60,1368972800.00,-53.14,232.25,80.13,0.11
15611.31,15633.97,1271974784.00,-47.17,228.57,79.98,0.11
15515.06,15509.93,1292377728.00,-58.15,223.16,79.88,0.11
15341.82,15377.32,1322714240.00,-88.88,222.29,80.18,0.11
15403.11,15316.89,2462433280.00,-100.23,225.44,80.19,0.11
15152.91,15408.35,1396280192.00,-138.37,232.87,80.09,0.11
15278.63,15290.22,1203622144.00,-143.01,237.76,80.05,0.11
15587.80,15273.24,1752423552.00,-102.66,240.67,80.51,0.11
15859.22,15809.43,1902747136.00,-40.82,246.62,80.60,0.11
15870.42,15790.69,1650443264.00,-1.87,246.02,80.55,0.11
15889.33,15955.90,1629568896.00,21.68,248.99,80.52,0.11
16009.99,15861.13,1473609856.00,47.29,229.95,80.53,0.11
16174.44,16087.07,1702355968.00,78.31,221.73,80.50,0.11
16178.94,16229.43,1706044416.00,90.52,218.95,80.33,0.11
16291.31,16269.22,1820781440.00,103.85,204.02,80.04,0.11
15908.88,16147.54,1926533504.00,53.80,228.21,80.68,0.11
15814.37,15835.41,1658764160.00,3.27,222.92,80.85,0.11
16121.45,15943.68,2067345920.00,6.34,226.31,81.07,0.11
15880.33,16002.88,2174439168.00,-27.14,226.42,80.94,0.11
15912.06,15785.15,2375226112.00,-46.89,219.65,80.63,0.11
15422.40,15657.20,2144860160.00,-123.44,245.30,80.64,0.11
15808.73,15649.07,1858463616.00,-119.48,250.02,80.99,0.11
15747.20,15845.15,2141956096.00,-122.17,244.80,80.91,0.11
15734.46,15695.46,1801497600.00,-122.37,248.12,81.19,0.11
15641.68,15724.14,1422325248.00,-130.94,246.66,81.11,0.11
15795.96,15710.89,1543116672.00,-112.48,253.52,81.08,0.11
15820.96,15749.01,1852761984.00,-94.28,258.02,81.20,0.11
15695.89,15900.63,2068894976.00,-96.14,264.61,80.44,0.11
15391.56,15473.57,2210113280.00,-133.14,283.63,80.47,0.11
15005.73,15091.45,2238837248.00,-200.32,285.85,80.48,0.11
14980.16,15038.64,1830681472.00,-236.46,284.72,80.57,0.11
15383.91,15164.34,1647978240.00,-195.92,291.63,80.53,0.11
15007.06,15112.70,2212172544.00,-208.61,309.27,81.05,0.11
14914.53,15132.23,2174416384.00,-217.25,324.41,81.25,0.11
14619.13,14788.56,2028485248.00,-248.30,308.06,81.04,0.11
14008.47,14353.33,2942530816.00,-331.43,324.08,81.12,0.11
14180.38,14213.10,2802155520.00,-342.21,325.39,81.06,0.11
14155.12,14233.42,1929278720.00,-331.46,324.77,80.90,0.11
14462.41,14387.11,1861257728.00,-264.58,335.96,80.67,0.11
14718.34,14647.83,1497701248.00,-171.98,336.71,80.65,0.11
14800.06,14821.73,1650636160.00,-89.96,330.80,80.69,0.11
14534.74,14785.84,1483635840.00,-62.95,333.92,80.30,0.11
14313.03,14538.20,2041661440.00,-66.13,335.91,80.15,0.11
14393.11,14343.73,1490435840.00,-49.40,318.44,80.13,0.11
14843.24,14514.47,2065110400.00,26.28,345.00,80.01,0.11
14766.53,14729.48,1538715136.00,67.64,327.88,80.19,0.11
14449.18,14701.14,1720479360.00,54.45,314.14,80.28,0.11
14865.67,14618.61,1386898176.00,101.29,318.45,80.27,0.11
14837.68,14803.64,1594556800.00,126.36,320.23,80.22,0.11
15051.60,15002.51,1395070208.00,167.04,294.96,80.14,0.11
14970.97,14896.49,1266367744.00,177.41,290.59,80.41,0.11
14923.11,14939.87,1603484672.00,172.00,291.85,80.28,0.11
14841.07,14929.55,1605287552.00,152.25,284.09,79.78,0.11
14652.23,14666.93,1468714752.00,110.55,293.69,80.07,0.11
14721.48,14553.95,1256409856.00,89.98,297.07,80.13,0.11
14897.63,14905.95,1340119424.00,97.16,294.14,80.09,0.11
15134.75,14933.76,1499797248.00,128.93,286.72,79.67,0.11
15274.07,15280.76,1384642688.00,161.66,284.18,79.71,0.11
15120.14,15197.53,1210989824.00,155.48,261.24,79.74,0.11
15224.11,15179.47,1190612992.00,157.80,259.23,79.79,0.11
14830.39,15003.80,1413072768.00,101.45,263.38,79.62,0.11
14815.98,14847.72,1161652736.00,59.45,241.22,79.58,0.11
14327.66,14526.28,2361296640.00,-31.96,256.28,79.41,0.11
14277.67,14254.32,1380301952.00,-93.54,249.07,79.40,0.11
14411.27,14491.41,1140345344.00,-109.55,253.89,79.37,0.11
14462.52,14495.73,1535737600.00,-106.42,267.50,80.05,0.11
14224.23,14548.76,1586841088.00,-128.16,276.99,80.19,0.11
14475.30,14297.58,1961898752.00,-101.61,269.28,79.94,0.11
14423.19,14401.69,1860137600.00,-84.64,270.42,80.03,0.11
14477.16,14521.00,1666224128.00,-60.83,263.12,80.02,0.11
14622.89,14305.67,1790476416.00,-22.14,270.30,80.15,0.11
14696.03,14576.25,1493338624.00,14.64,271.37,80.19,0.11
14827.83,14839.54,1416052096.00,55.74,268.63,80.11,0.11
14791.99,14870.51,1391920384.00,75.88,267.44,80.08,0.11
14946.32,14897.88,1623799552.00,105.93,258.99,80.23,0.11
15071.88,15009.18,1344088320.00,136.69,265.33,80.46,0.11
15063.77,15005.54,970996480.00,148.91,234.07,80.44,0.11
14808.85,14880.82,1128422144.00,117.04,244.32,80.22,0.11
14606.88,14715.80,1304364160.00,65.69,240.60,79.78,0.11
14299.69,14436.05,1625052544.00,-8.76,238.20,79.52,0.11
14300.12,14484.54,1288713344.00,-54.50,233.76,79.41,0.11
13960.05,14027.80,1746719360.00,-123.18,242.68,79.49,0.11
13910.16,13887.23,1210078976.00,-165.32,235.78,79.76,0.11
13996.81,14068.75,1208291200.00,-170.82,237.08,79.79,0.11
14417.68,14126.87,1436183040.00,-110.01,236.47,79.82,0.11
14417.53,14395.95,1278935552.00,-64.32,233.32,79.85,0.11
14516.27,14489.37,781817984.00,-17.73,231.29,79.88,0.11
14512.38,14549.45,953034496.00,13.93,233.22,79.95,0.11
14388.77,14586.29,992961216.00,19.25,228.79,79.90,0.11
14546.27,14480.41,1031515328.00,43.62,224.46,79.87,0.11
14404.99,14563.25,1062539584.00,40.42,231.49,79.79,0.11
14429.26,14369.72,1150208256.00,41.15,226.30,79.76,0.11
14288.23,14289.82,973604672.00,23.10,226.39,79.71,0.11
14304.11,14393.51,1250595456.00,14.21,213.39,79.53,0.11
14485.13,14341.09,1291689856.00,32.57,206.98,79.52,0.11
14457.51,14454.44,1085515904.00,40.35,183.00,79.50,0.11
14033.45,14296.25,1431719680.00,-9.61,204.50,79.23,0.11
14163.78,14136.41,1229707136.00,-22.36,206.95,79.45,0.11
14199.59,14101.98,1253307264.00,-23.13,189.21,79.87,0.11
14149.52,14173.49,1092495616.00,-27.25,186.02,79.89,0.11
14425.44,14367.94,1299280256.00,8.40,199.97,80.12,0.11
14405.76,14385.60,1127191552.00,29.37,194.92,80.06,0.11
14298.21,14280.51,1325684352.00,28.76,194.92,80.03,0.11
14096.59,14087.76,1313270016.00,2.57,203.79,80.06,0.11
14006.44,14130.09,1140142848.00,-24.04,201.12,80.03,0.11
14075.25,14088.45,1231097088.00,-29.19,194.75,80.05,0.11
14042.17,13969.71,1216884096.00,-33.55,188.04,80.08,0.11
14337.79,14188.28,1603050624.00,4.84,200.99,80.22,0.11
14462.17,14411.10,1423856128.00,46.15,201.08,80.38,0.11
14602.52,14592.60,1068666304.00,89.05,205.44,80.29,0.11
14681.72,14585.64,1219959040.00,122.70,185.22,80.37,0.11
14670.95,14646.93,1201468288.00,137.02,177.20,80.56,0.11
14681.72,14585.64,1219959040.00,140.91,174.76,80.49,0.11
14632.38,14707.66,1753302016.00,130.07,178.00,80.39,0.11
14935.92,14777.51,1306077952.00,155.30,179.21,80.63,0.11
15034.25,15089.04,1459430144.00,175.28,184.93,80.54,0.11
15067.96,15067.41,1319686144.00,182.27,175.72,80.66,0.11
15079.37,15112.59,1278722688.00,177.48,164.48,80.35,0.11
15077.24,15138.75,1347769856.00,163.44,160.41,80.43,0.11
15124.00,15204.31,1073234176.00,150.20,159.82,80.63,0.11
14994.80,15130.74,1213397504.00,115.36,167.47,80.81,0.11
15069.48,15000.13,995087104.00,94.56,149.90,80.77,0.11
14973.53,14942.15,1324150272.00,61.66,151.13,80.59,0.11
15097.84,14830.99,1722260352.00,50.87,161.87,80.61,0.11
14933.29,15049.61,1159617280.00,17.52,168.28,80.44,0.11
14975.97,14962.99,1074101120.00,-1.81,167.20,80.61,0.11
15115.80,15009.89,1185999488.00,1.06,168.85,80.40,0.11
15361.16,15140.35,1899058048.00,31.17,176.71,80.33,0.11
15349.42,15359.60,1900205952.00,43.88,161.36,80.34,0.11
15369.28,15419.47,1199664512.00,48.96,157.88,80.27,0.11
15376.24,15300.50,1227487744.00,47.22,164.00,80.32,0.11
15266.61,15297.24,1084040960.00,26.32,163.02,80.21,0.11
15308.49,15320.13,1054178880.00,13.78,161.36,80.21,0.11
15095.00,15290.75,1309581824.00,-25.49,172.20,80.02,0.11
15162.10,15159.45,1020120128.00,-43.58,165.60,79.79,0.11
15326.20,15179.64,1374614656.00,-34.97,177.19,79.82,0.11
15369.97,15406.23,1168330368.00,-25.35,170.84,79.95,0.11
15348.29,15435.34,1142343168.00,-23.91,158.01,80.21,0.11
15437.13,15490.37,1088452352.00,-13.49,151.68,80.28,0.11
15379.44,15433.49,840355200.00,-16.68,152.01,80.21,0.11
15314.41,15304.27,1177174528.00,-29.12,152.06,80.18,0.11
15302.65,15194.32,1182974592.00,-39.85,142.74,80.09,0.11
15216.47,15318.30,1128764160.00,-58.34,142.37,80.12,0.11
15164.04,15102.59,1235711360.00,-76.30,142.95,80.19,0.11
15296.82,15199.18,962860032.00,-69.16,142.14,80.17,0.11
15395.16,15354.43,1010022976.00,-50.90,144.58,80.38,0.11
15379.30,15369.66,982156672.00,-41.10,143.90,80.54,0.11
15370.26,15422.87,1024944768.00,-36.14,132.23,80.51,0.11
15215.71,15174.08,922091776.00,-52.97,141.83,80.54,0.11
15343.28,15296.42,1154270336.00,-46.44,137.05,80.78,0.11
15328.56,15367.16,1001086912.00,-43.67,132.79,80.80,0.11
15284.42,15350.28,1219706368.00,-47.06,135.64,80.87,0.11
15457.87,15342.46,1198991872.00,-26.25,137.88,81.05,0.11
15529.40,15426.98,1156199296.00,-4.32,140.12,81.00,0.11
15618.07,15564.79,988410880.00,19.38,135.73,81.21,0.11
15646.23,15616.89,1174976768.00,35.16,131.63,81.42,0.11
15620.77,15732.78,1541407616.00,38.23,133.74,81.46,0.11
15523.11,15511.54,1432552064.00,23.87,134.07,81.31,0.11
15474.50,15474.65,1236319232.00,5.55,129.39,81.32,0.11
15320.31,15506.87,1315461760.00,-27.78,132.87,81.54,0.11
15159.79,15260.00,1354924928.00,-69.53,142.15,81.42,0.11
15232.37,15138.72,1430737024.00,-84.44,146.67,81.53,0.11
14778.37,15063.73,1771992704.00,-148.77,162.29,81.40,0.11
15130.52,15022.64,1145585920.00,-137.48,177.06,81.46,0.11
15161.31,15164.73,892561472.00,-120.08,180.72,81.51,0.11
15213.63,15111.76,962952832.00,-96.74,179.04,81.61,0.11
15314.57,15284.38,927320512.00,-64.47,175.59,81.60,0.11
15318.34,15317.15,886592576.00,-40.56,170.00,81.43,0.11
15322.60,15318.50,773103680.00,-22.99,167.05,81.58,0.11
15449.79,15451.94,942063616.00,5.44,172.88,81.89,0.11
15454.45,15485.93,926995328.00,23.53,167.05,82.25,0.11
15586.20,15530.98,1176862976.00,50.35,169.05,82.16,0.11
15539.19,15618.05,1023487232.00,58.32,169.68,82.33,0.11
15613.25,15609.43,819002880.00,69.37,162.25,82.58,0.11
15521.22,15609.64,863641600.00,60.41,154.75,82.67,0.11
15534.82,15556.56,1022279872.00,52.72,150.55,82.46,0.11
15459.86,15482.27,993192320.00,34.82,124.29,82.49,0.11
15424.59,15423.88,1110319744.00,16.43,104.34,82.72,0.11
15476.60,15454.59,748199104.00,9.81,100.35,82.78,0.11
15668.60,15526.94,1225662976.00,28.76,109.88,82.97,0.11
15728.35,15797.79,1377729280.00,45.79,112.42,82.86,0.11
15676.18,15701.61,1109475840.00,46.33,113.69,83.84,0.11
15668.68,15792.64,1095693952.00,42.12,120.07,83.76,0.11
15705.11,15718.13,955739520.00,40.65,114.39,84.31,0.11
15749.15,15795.82,1061094400.00,41.86,116.65,84.14,0.11
15788.78,15688.55,1097482240.00,44.03,115.45,84.23,0.11
15909.20,15880.91,1302929792.00,56.89,117.76,84.24,0.11
15948.29,15885.04,1833632640.00,65.27,118.51,84.16,0.11
15911.53,15896.06,1212976256.00,60.58,117.31,84.08,0.11
15888.67,15948.15,1147486464.00,49.57,114.35,84.75,0.11
16067.57,16036.47,1430821760.00,60.82,121.96,84.27,0.11
16321.17,16177.94,1713153536.00,94.82,135.72,84.79,0.11
16205.90,16281.36,1291308544.00,94.01,142.64,84.71,0.11
16167.45,16105.56,1333151744.00,81.02,131.96,85.07,0.11
16374.14,16327.19,1487205504.00,92.16,135.24,85.20,0.11
16229.86,16087.95,1273713152.00,72.85,150.74,85.64,0.11
16310.64,16339.03,1079377152.00,64.02,148.12,85.62,0.11
16173.52,16252.72,1524722816.00,34.27,160.83,85.91,0.11
16082.25,16173.39,1370886656.00,-1.26,164.70,85.90,0.11
15661.99,15895.20,1753592448.00,-80.54,186.49,85.61,0.11
15708.65,15616.48,1396855040.00,-123.31,187.41,86.65,0.11
15890.95,15882.28,1275585280.00,-123.36,198.99,85.64,0.11
15783.83,15841.17,1347732352.00,-133.29,204.76,85.66,0.11
15595.98,15574.60,1502492160.00,-158.88,217.78,85.30,0.11
15478.93,15681.53,1409988864.00,-183.57,221.62,85.54,0.11
15300.55,15292.88,1860882688.00,-213.79,218.81,85.81,0.11
14936.51,15036.87,1862165760.00,-269.11,235.22,85.81,0.11
15073.52,15009.75,1526030336.00,-272.69,239.27,84.92,0.11
14738.38,14805.16,1988874624.00,-303.30,253.14,84.95,0.11
14532.51,14796.32,1785644288.00,-332.06,254.25,85.20,0.11
15111.23,14822.84,1619672576.00,-257.25,287.41,85.03,0.11
14804.28,15115.29,1429807488.00,-233.90,294.66,85.40,0.11
15195.77,15038.19,1374480128.00,-154.36,312.27,85.77,0.11
15138.96,15093.78,1195561216.00,-100.62,293.49,85.88,0.11
15291.64,15354.35,1218162304.00,-38.92,299.81,85.72,0.11
15388.72,15404.28,1209676800.00,17.54,290.55,85.59,0.11
15329.91,15363.28,1222743424.00,47.81,288.23,85.41,0.11
15553.91,15442.39,1488322048.00,96.08,288.39,85.99,0.11
15658.20,15596.50,1840560128.00,137.59,279.53,86.12,0.11
16413.76,15817.14,2684962816.00,255.50,323.72,86.92,0.11
16862.47,16732.85,3356089600.00,375.37,347.51,87.05,0.11
16937.32,16785.44,2322284288.00,441.61,350.99,87.41,0.11
16792.48,16993.46,1990036224.00,441.72,345.24,88.09,0.11
16880.38,16934.04,1533300352.00,429.07,334.11,87.59,0.11
16780.53,16758.27,1255527936.00,384.15,304.70,87.81,0.11
17124.11,16869.49,1539873024.00,377.07,306.56,87.59,0.11
17197.05,17253.12,1933072640.00,358.69,301.43,87.80,0.11
17392.79,17192.00,1598338944.00,349.04,310.57,87.75,0.11
17490.83,17520.54,1959870848.00,332.10,309.30,87.55,0.11
16973.80,17381.38,1928026112.00,232.21,341.52,87.95,0.11
17344.06,17188.84,1580701312.00,198.30,359.92,87.58,0.11
17288.75,17384.31,1700694656.00,152.75,354.66,87.62,0.11
17300.86,17407.69,1439982336.00,110.54,353.94,87.68,0.11
17357.51,17285.72,1563087744.00,78.08,310.91,88.29,0.11
17407.62,17490.39,1706008576.00,52.41,269.41,87.91,0.11
17383.58,17347.97,1364955008.00,22.77,260.83,87.67,0.11
17248.50,17310.49,1290812032.00,-22.04,250.16,87.95,0.11
17459.85,17340.16,1491131136.00,-29.74,255.71,88.24,0.11
17590.10,17475.10,1259080704.00,-24.06,257.29,88.01,0.11
17663.22,17481.06,1252330368.00,-17.52,245.27,88.64,0.11
17720.43,17772.15,1587340416.00,-12.79,238.05,88.95,0.11
17887.21,17881.91,1421929856.00,4.59,230.29,88.65,0.11
17920.45,17821.85,1289043968.00,11.92,226.19,89.35,0.11
17935.64,18004.66,1346615680.00,10.24,196.02,89.11,0.11
17813.38,17820.24,1403892608.00,-14.57,180.26,88.73,0.11
17412.58,17623.35,1696192256.00,-88.09,202.60,88.21,0.11
17257.40,17180.49,1514292608.00,-156.74,219.17,88.46,0.11
17371.58,17317.69,2145019776.00,-184.00,218.84,88.33,0.11
17099.40,17111.49,1464185216.00,-232.78,233.23,88.48,0.11
16755.32,16862.42,1603317248.00,-301.14,253.80,87.91,0.11
16819.73,16689.34,1612936704.00,-325.37,257.16,88.22,0.11
17210.05,17142.95,1862532224.00,-278.32,273.67,89.21,0.11
17621.40,17511.01,1757593856.00,-185.75,289.54,89.59,0.11
17635.14,17685.53,1284580480.00,-119.82,283.01,89.72,0.11
17854.23,17842.04,1264460544.00,-47.57,284.57,89.91,0.11
17808.75,17804.84,864159872.00,-8.80,276.60,89.81,0.11
17818.96,17778.91,864647104.00,14.09,270.30,90.03,0.11
17729.84,17914.55,1151948800.00,13.10,286.57,90.19,0.11
17450.77,17702.12,982782784.00,-27.07,294.91,89.97,0.11
17408.71,17325.68,1164583424.00,-59.39,281.85,91.42,0.11
16883.19,17101.58,1660244992.00,-146.65,293.14,91.61,0.11
16885.33,16808.26,1385738880.00,-196.10,285.82,91.99,0.11
17167.10,17067.40,1406082816.00,-183.12,287.53,92.29,0.11
17197.73,17318.74,1552187136.00,-163.32,275.29,91.94,0.11
17087.71,16970.88,1491808384.00,-157.88,286.10,92.28,0.11
16795.96,16961.82,1485083648.00,-184.54,276.29,92.10,0.11
17108.70,16872.95,1477088640.00,-152.36,271.62,92.08,0.11
16864.16,16812.96,1710988032.00,-155.77,299.92,92.69,0.11
17014.29,17000.78,1279781760.00,-130.57,295.30,92.56,0.11
17366.30,17071.65,1330269312.00,-62.70,314.69,93.03,0.11
17280.48,17308.72,1359785600.00,-27.39,322.55,92.77,0.11
17329.02,17306.64,1219108608.00,2.89,303.81,94.18,0.11
17511.75,17520.63,1325307648.00,45.54,298.38,95.01,0.11
17468.52,17285.71,1116030592.00,64.76,291.54,94.95,0.11
17768.30,17649.40,1396900480.00,111.92,275.32,94.02,0.11
17795.73,17615.93,1419487744.00,139.11,280.20,94.62,0.11
17606.22,17666.91,1400372608.00,124.35,270.36,94.73,0.11
17674.39,17788.74,1734798848.00,116.68,269.59,94.87,0.11
17558.04,17536.61,1360359808.00,90.03,258.55,94.59,0.11
17335.85,17654.60,1696159104.00,39.17,263.23,93.63,0.11
17678.74,17549.30,1870483840.00,47.83,267.61,94.42,0.11
17504.62,17589.21,1849916928.00,27.26,244.60,93.54,0.11
17648.50,17696.18,1425197056.00,29.96,246.06,94.69,0.11
17711.93,17790.31,1294679808.00,36.77,231.70,94.57,0.11
17652.68,17662.67,1239346560.00,30.06,230.07,94.73,0.11
17979.72,17899.40,1811718272.00,64.46,246.23,94.19,0.11
17913.36,17892.10,1619881728.00,72.47,239.95,94.18,0.11
18004.77,18024.01,1525864960.00,83.49,235.30,94.35,0.11
17987.09,17949.70,1420518528.00,81.70,221.61,94.09,0.11
18199.17,18103.98,1715583744.00,101.12,220.24,94.13,0.11
18264.79,18237.35,1741161344.00,113.88,213.29,94.38,0.11
18332.30,18336.50,1463333504.00,121.80,205.71,94.31,0.11
18466.92,18499.58,1575006080.00,134.54,202.99,94.54,0.11
18603.48,18468.39,1451571328.00,149.58,188.18,94.49,0.11
18585.20,18636.34,1391095040.00,145.17,165.95,94.40,0.11
18785.79,18587.87,1555396992.00,156.41,166.77,95.28,0.11
18797.94,18844.28,1746941184.00,152.45,163.54,95.25,0.11
18826.88,18869.40,1348485760.00,140.98,164.46,95.47,0.11
18815.16,18910.52,1548165248.00,119.88,165.75,95.41,0.11
18703.60,18716.78,1433111424.00,80.84,156.86,95.94,0.11
18751.84,18658.16,1219366784.00,52.82,156.65,96.35,0.11
18971.00,18814.85,1471273600.00,54.86,161.42,97.71,0.11
18790.55,18872.96,1179788928.00,24.51,170.63,97.65,0.11
18665.11,18891.01,1483281536.00,-17.58,180.05,98.76,0.11
18723.52,18604.87,1300279040.00,-41.33,189.34,99.72,0.11
18991.11,18787.10,1497480192.00,-25.53,202.80,99.22,0.11
19254.25,19119.58,2277661440.00,13.71,214.80,100.15,0.11
19246.06,19245.38,1290354304.00,30.92,211.01,99.70,0.11
19437.00,19425.89,1317771008.00,58.77,220.86,99.60,0.11
19544.48,19407.76,1344295936.00,81.05,218.06,97.80,0.11
19476.56,19514.64,1510838528.00,76.09,224.76,99.10,0.11
19560.22,19479.71,1375300736.00,73.49,223.68,97.86,0.11
19754.36,19607.98,1243753216.00,86.44,226.42,97.01,0.11
19713.45,19718.99,1419461120.00,78.26,218.99,97.21,0.11
19746.20,19745.75,1449502208.00,66.49,227.64,96.87,0.11
19471.12,19605.60,1548036096.00,13.65,236.31,97.42,0.11
19285.63,19374.72,1783454848.00,-50.77,254.38,97.36,0.11
19411.40,19295.21,1363485312.00,-79.22,247.20,97.98,0.11
19206.99,19592.43,1516225920.00,-125.60,257.69,98.41,0.11
19034.84,19129.75,1603673472.00,-176.37,257.29,98.18,0.11
19312.79,19141.93,1470942080.00,-169.40,261.18,97.51,0.11
19435.08,19289.04,1046972416.00,-146.07,262.86,96.82,0.11
19397.98,19295.03,966368896.00,-133.73,260.00,97.05,0.11
19640.54,19539.03,1370150144.00,-92.92,267.36,97.96,0.11
19789.81,19729.70,1406729216.00,-48.10,264.54,98.07,0.11
19937.72,19851.12,1199828736.00,-3.18,336.97,98.99,0.11
19907.63,19989.55,1361994496.00,16.73,332.85,99.39,0.11
19905.46,19967.38,1070013376.00,23.45,334.69,99.51,0.11
19908.68,19828.65,1115720448.00,22.19,324.73,98.76,0.11
19869.76,19838.53,1215905664.00,10.55,306.18,98.37,0.11
19885.77,19862.48,1742690688.00,0.02,282.05,97.65,0.11
19652.88,19810.40,1882290688.00,-41.04,282.09,97.45,0.11
19634.49,19501.00,1441057664.00,-71.61,271.47,97.91,0.11
