close,open,volume,MACD,ATR,close,close
2303.48,2268.54,5338915700,-24.1,36.15,80.33,3.51
2299.46,2313.38,4841430800,-18.81,36.07,80.04,3.21
2330.03,2289.01,5663107000,-10.2,35.6,80.2,3.15
2321.98,2323.43,4519429100,-4.86,35.51,80.57,3.13
2290.78,2311.97,5978264500,-4.79,36.31,80.87,3.01
2238.64,2286.37,6630040300,-10.7,37.46,80.68,2.92
2238,2222.31,4375310300,-13.44,37.89,80.85,2.88
2241.91,2240.64,5134885400,-13.44,39.04,81.07,2.83
2222.22,2236.97,5598704100,-14.7,38.91,80.94,2.79
2204.85,2216.52,5416929300,-16.37,36.31,80.63,2.77
2193.68,2207,5012277200,-17.37,36.47,80.53,2.74
2212.85,2192.84,5404994700,-13.98,35.87,80.64,2.74
2208.94,2210.02,4896239500,-10.94,35.74,80.99,2.75
2211.84,2209.45,5229890200,-7.38,34.63,80.91,2.77
2178.49,2203.82,5027315500,-8.29,33.57,81.19,2.82
2165.99,2173.65,4056015400,-9.28,33.93,81.11,3.89
2187.41,2168.42,4030624700,-5.91,32.93,81.08,3.64
2243.8,2190.43,7064137500,4.49,35.6,81.2,3.68
2231.89,2242.25,5634595100,10.02,34.15,80.44,3.7
2245.68,2225.76,6116767000,15.47,32.22,80.47,3.72
2215.92,2233.02,7034424600,14.99,32.63,80.48,4.53
2219.86,2220.79,5326913000,15.08,32.14,80.57,4.85
2227.78,2225.71,5022271700,16.01,30.36,80.53,4.8
2202.45,2223.16,4363230400,13.12,30.6,81.05,4.44
2212.48,2187.34,5045931500,12.48,30.38,80.67,4.27
2267.53,2221.54,8306571600,19,32.06,80.65,4.3
2285.56,2267.74,9922982900,24.9,32.9,80.63,4.14
2291.25,2286.19,7659216100,28.46,32.34,80.69,4.08
2279.55,2288.45,9621778900,28.1,31.86,80.3,3.67
2295.58,2278.4,6708299700,28.76,31.53,80.15,3.28
2311.65,2308.79,8783166600,29.97,30.82,80.13,2.95
2282.44,2310.31,8704974300,25.62,29.31,80.01,2.68
2308.66,2280.93,9935256100,25.02,30.91,80.19,2.4
2287.44,2314.09,10643953300,20.7,31.7,80.28,1.98
2264.29,2284.03,7636899300,13.97,31.94,80.27,1.76
2214.51,2246.72,8921593900,2.66,35,80.22,1.7
2157.91,2216.52,9323755100,-11.81,39.42,80.14,1.72
2163.41,2147.74,7799329700,-19.54,39.42,80.41,1.75
2154.11,2170.81,9010429600,-24.5,39.03,80.28,1.75
2178.97,2149.45,7666805700,-23.03,38.26,79.78,1.85
2190.37,2173.91,8207231400,-19.28,37.72,80.07,2.09
2184.27,2183.86,7306925000,-16.5,38.5,80.13,2.08
2163.98,2187.35,6133201500,-16.23,38.52,80.09,2.09
2173.63,2159.4,6909376700,-13.69,40.2,79.67,2.05
2168.36,2170.04,6426517700,-11.74,40.63,79.71,1.99
2097.79,2149.68,7141640700,-18.57,43.32,79.74,1.92
2108.66,2092.61,5762124300,-20.11,42.38,79.79,1.87
2114.13,2102.8,7006974700,-18.88,41.97,79.62,1.9
2140.33,2119.55,6922602800,-13.31,41.84,79.58,1.96
2122.84,2129.87,5861773700,-10.85,39.03,79.41,1.88
2143.04,2132.79,5240944500,-5.64,35.39,79.4,1.87
2138.13,2146.12,5535413200,-2.16,34.67,79.37,2.05
2120.87,2131.28,5930390500,-1.52,35.17,80.05,2.8
2086.97,2116.19,6763128500,-4.82,35.27,80.19,3.01
2158.8,2079.87,10402480700,3.09,39.49,80.13,2.5
2176.55,2161.9,10449198400,10.71,40,79.94,2.5
2174.44,2170.78,8687751000,15.18,39.81,80.03,2.5
2171.05,2181.23,5827617600,17.25,38.08,80.02,2.52
2155.71,2168.34,7127513200,16.14,38.94,80.15,2.66
2151.97,2154.52,7008607300,14.54,35.71,80.19,2.75
2146.31,2156.05,5545748800,12.43,35.77,80.11,2.8
2163.12,2143.72,4886640300,12.96,34.99,80.08,2.87
2180.73,2166.07,6503925700,15.19,33.87,80.23,2.95
2165.01,2188.64,7153603200,14.08,34.2,80.46,2.95
2185.47,2157.98,4794588800,15.52,34.67,80.44,2.76
2237.32,2179.92,9721911700,22.44,38.06,79.78,2.71
2238.62,2239.79,6635726800,25.95,36.7,79.52,2.74
2273.76,2241.45,11454540500,31.39,37.63,79.41,2.74
2270.67,2269.57,9061589700,32.8,32.95,79.49,2.75
2268.61,2267.94,6226499800,31.67,31.84,79.76,2.64
2229.46,2261.41,6821813000,24.2,32.99,79.79,2.45
2232.53,2223.47,5167801000,18.48,33.23,79.82,2.3
2224.8,2238.78,4833362800,12.74,31.78,79.85,2.18
2224.48,2215.88,5075799500,8.21,31.61,79.88,2
2187.25,2209.94,5627828000,-0.07,32.62,79.95,1.98
2196.8,2184.02,5709469400,-4.28,32.82,79.9,1.93
2194.67,2191.23,4776353100,-7.21,32.72,79.87,1.96
2190.47,2192.77,4505891100,-9.42,31.82,79.79,2.3
2167.83,2195.82,6024538300,-13.41,32.04,79.76,2.31
2134.97,2165.77,6048518700,-19.57,30.16,79.71,2.41
2158.47,2134.41,4820493100,-19.53,30.86,79.81,2.6
2158.66,2158.76,4533462400,-18.54,27.28,79.53,2.5
2156.47,2152.59,4934407300,-17.26,28.03,79.51,2.37
2157.33,2151.39,4808651900,-15.45,28.25,79.15,2.37
2137.32,2151.47,4460747000,-16.02,26.64,79.23,2.37
2135.5,2132.04,4833245200,-15.7,27.76,79.45,2.23
2133.91,2138.84,4918113500,-14.77,27.85,79.87,2.22
2180.05,2150.31,8347256000,-7.38,29.62,79.89,2.21
2174.85,2180.06,6491251800,-2.87,27.64,80.12,2.35
2172.37,2175.09,4851420600,-0.05,26.46,80.06,2.37
2144.08,2169.28,4673403200,-1.72,27.3,80.03,2.35
2145.95,2143.93,4225319700,-2.27,26.99,80.06,2.37
2115.14,2139.36,4289360700,-6.25,27.43,80.03,2.4
2115.77,2124.71,3729968300,-8.15,26.16,80.05,2.43
2135.91,2106.76,3894604200,-6.14,27.01,80.08,2.53
2130.87,2134.09,4625273600,-4.98,28.51,80.22,2.51
2148.41,2130.78,3762310500,-1.52,27.76,80.38,2.53
2155.98,2161.89,3955065600,1.93,27.36,80.29,2.5
2147.28,2154.4,3589717100,3.11,26.93,80.37,2.54
2169.35,2147.47,5005626000,6.73,26.16,80.56,2.51
2155.16,2171.26,4489155600,7.04,26.32,80.49,2.51
2156.46,2156.38,4392386300,7.23,24.2,80.39,2.57
2149.92,2157.64,4198295400,6.31,24.37,80.54,2.52
2128.27,2149.41,4181724900,2.8,25.61,80.66,2.56
2150.6,2126.61,3647742400,3.46,25.42,80.35,2.58
2134.72,2149.21,3573805800,1.81,26.02,80.43,2.58
2134.28,2128.23,3931106000,0.77,25.09,80.63,2.58
2161.27,2138.67,5050790200,3.66,25.68,80.81,2.57
2160.77,2156.15,4256371800,5.35,23.67,80.77,2.59
2153.41,2156.76,4302584300,5.32,22.28,80.59,2.6
2176.24,2150.99,5925287600,8.04,23.22,80.61,2.6
2191.86,2176.44,6329687500,11.4,23.51,80.44,2.6
2169.67,2185.68,4993366500,10.15,24.17,80.61,2.6
2160.24,2169.25,4946389700,7.67,23.09,80.4,2.64
2126.91,2161.43,5316264500,1.48,24.78,80.33,2.7
2136.73,2124.96,4239371900,-1.2,24.46,80.34,2.76
2134.11,2137.93,4117925800,-3.13,24.11,80.27,2.76
2144.82,2131.69,4016435600,-2.77,22.85,80.32,2.97
2133.37,2141.73,3766610000,-3.83,22.23,80.21,3
2149.08,2135.16,4435116600,-2.24,21.6,80.21,2.97
2150.26,2146.37,5272289600,-0.93,21.12,80.02,2.89
2165.12,2152.31,5430418800,1.89,20.33,79.79,2.91
2164.56,2169.2,5332310000,3.54,20.51,79.82,3.02
2170.87,2164,5968550100,5.23,20.75,79.95,3.02
2180.19,2169,6369069000,7.24,19.82,80.21,2.96
2178.7,2180.45,5285110600,7.94,18.94,80.28,2.94
2176.29,2178.55,5024233400,7.64,18.35,80.21,2.95
2180.47,2174.83,5074359900,7.57,18.59,80.18,3.25
2148.71,2178.14,6202204600,3.03,17.54,80.09,3.35
2142.85,2146.6,5573249700,-0.76,17.25,80.12,3.3
2148.01,2136.32,6137427400,-2.49,17.62,80.19,3.29
2171.76,2149.54,6615886300,-0.45,18.46,80.17,3.26
2174.98,2170.09,7181569400,1.22,17.91,80.38,3.22
2170.87,2172.82,8156023000,1.64,17.82,80.54,3.25
2157.07,2166.83,5945356800,0.01,18.04,80.51,3.25
2164.14,2147.66,6547329500,-0.16,18.97,80.54,3.25
2166.3,2164.22,5417226000,-0.02,18.89,80.56,3.32
2192.7,2162.44,7854258300,3.39,20.28,80.78,3.25
2197.83,2191.39,8421387200,5.95,20.25,80.8,3.3
2237.02,2199.83,11943553400,12.18,22.56,80.87,3.31
2260.45,2243.07,9897283800,18.34,23.18,81.05,3.35
2323.9,2272.38,17986933300,29.2,27.01,81,3.3
2331.37,2326.04,13426964100,35.23,26.61,81.21,3.25
2322.01,2324.69,12302283200,35.69,27.37,81.42,3.25
2350.25,2321.97,11098776900,37.34,28.38,81.46,3.2
2329.4,2341.23,12631739000,33.31,29.51,81.31,3.2
2375.62,2336.63,11671375400,34.41,32.02,81.32,3.18
2369.35,2376.8,11186178900,31.89,32.77,81.54,3.15
2363.22,2358.21,11634182900,27.18,33.74,81.42,3.05
2327.46,2363.61,11672921000,17.5,34.6,81.53,3.04
2331.13,2329.18,8673969400,10.21,35.1,81.4,3
2365.35,2338.01,9160117100,8.67,35.14,81.46,2.96
2357.05,2361.17,9182260800,5.37,35.2,81.51,2.92
2358.9,2358.46,11044778900,2.42,34.69,81.61,2.89
2335.95,2357.2,9796949300,-3.32,35.07,81.6,2.89
2360.64,2337.99,9359254600,-4.43,32.41,81.43,2.89
2374.56,2366.27,10450955400,-3.93,31.88,81.58,2.86
2374.77,2378.89,11585002000,-4.2,31.7,81.89,2.84
2366.14,2371.65,10128808800,-6.06,30.32,82.25,2.83
2354.24,2365.73,10069021100,-9.21,29.72,82.16,2.85
2365.36,2352.32,8982393800,-10.05,27.67,82.33,2.84
2342.86,2367.02,9737371700,-13.67,27.83,82.58,2.84
2324.09,2339.6,9384422200,-18.33,27.53,82.67,2.82
2327.6,2323.79,6767622100,-20.51,25.45,82.46,2.86
2311.28,2328.06,7049065500,-23.52,25.93,82.49,2.88
2338.29,2317.3,6321142300,-21.29,25.34,82.72,2.91
2355.32,2340.93,7732087000,-17.13,25.1,82.78,2.91
2386.46,2359.86,11443673300,-10.13,25.3,82.97,2.85
2408.84,2389.69,12973420400,-2.82,25.21,82.86,2.82
2426.22,2411.93,11127229800,3.68,24.45,83.84,2.82
2449.26,2433.17,13355176400,10.03,24.83,83.76,2.81
2445.22,2452.23,11819434400,12.49,24.64,84.14,2.82
2432.43,2435.59,10917551700,11.22,25.2,84.23,2.84
2423.45,2430.68,13298258300,8.16,25.92,84.24,2.86
2438.36,2418.75,10916017000,7.15,26.51,84.16,2.85
2437.19,2433,12224715900,5.42,25.88,84.24,2.85
2388.77,2440.34,18674279100,-2.71,27.5,84.08,2.85
2401.33,2395.36,12526902800,-6.65,28.39,84.75,2.85
2408.66,2396.38,11592637600,-8.4,28.29,84.27,2.84
2425.21,2409.31,10181357700,-7.49,28.31,84.79,2.84
2378.92,2419.33,10224087000,-12.96,30.73,84.71,2.8
2399.46,2379.52,8403334100,-13.59,29.72,84.7,2.72
2441.86,2391.42,14271353000,-8.33,31.8,85.07,2.69
2436.97,2453.42,13866189100,-5.67,32.51,85.2,2.68
2437.2,2430.81,10029949400,-4.12,32.13,85.64,2.68
2447.8,2443.91,12340172700,-2,32.15,85.62,2.54
2450.99,2452.17,11580422900,-0.59,31.3,85.91,2.53
2478.38,2460.87,12195360400,3.4,30.5,85.3,2.54
2481.96,2480.2,13792392000,5.75,30.6,85.54,2.56
2466.79,2472.1,14763430700,4.55,30.89,85.81,2.57
2454.95,2457.41,13159336200,1.59,29.49,85.21,2.54
2446.56,2451.09,12739370500,-1.88,29.86,85.81,2.54
2463.87,2444.54,13580188200,-2.2,30.5,84.92,2.5
2444.4,2448.97,15816660300,-5.21,31.26,84.95,2.47
2441.73,2443.22,13275998800,-7.61,30.88,85.2,2.46
2454.71,2448.45,9143540100,-7.47,30.26,85.03,2.43
2433.39,2453.41,9624191200,-10.12,28.1,85.4,2.42
2418.64,2434.89,8865619300,-13.5,27.88,85.77,2.42
2395.94,2415.44,10349183900,-18.17,28.8,85.88,2.42
2390.71,2397.85,7497486900,-21.11,28.89,85.72,2.45
2368.83,2377.54,7386244700,-24.9,30.2,85.59,2.48
2416.65,2373.16,10152305500,-20.06,31.26,85.41,2.49
2451.38,2423.81,15858406200,-11.71,32.58,85.99,2.52
2468.93,2450.36,18962635300,-3.74,33.02,86.12,2.55
2508.33,2473.5,23917241200,6.35,33.7,86.92,2.56
2512.55,2515.82,20580122800,12.75,33.02,87.39,2.55
2513.17,2511.04,21824700500,16.01,31.92,87.05,2.54
2503.45,2516.87,19049186200,15.77,30.61,87.41,2.54
2506.07,2505.17,14965111700,14.89,29.35,88.09,2.56
2502.15,2508.77,20876091100,12.79,32.01,87.59,2.57
2565.73,2529.83,22659973500,18.62,34.64,87.81,2.54
2558.61,2578.44,32371165600,20.04,37.49,87.59,2.49
2594.32,2545.4,18468626100,24.06,39.1,87.8,2.48
2579.75,2597.39,21981561500,23.01,40.59,87.75,2.47
2581.09,2569.21,16504996500,20.82,40.25,87.55,2.49
2567.1,2613.51,15847809500,16.03,40.26,87.95,2.51
2541.42,2565.27,14294135600,8.33,39.53,87.58,2.5
2537.22,2538.23,12214697400,1.94,38.71,87.62,2.5
2537.1,2528.78,10614986400,-2.79,37.07,87.68,2.54
2583.46,2537.54,15102813900,-0.29,39.44,88.29,2.59
2649.26,2614.16,27983972000,9.1,44.11,88.1,2.55
2685.56,2650.09,22261169900,18.52,45.68,87.91,2.56
2723.02,2695.26,24396248500,27.58,46.38,87.67,2.57
2754.49,2737.03,26546473000,35.11,45.22,87.95,2.58
2808.82,2753.93,37532366200,44.12,45.61,88.24,2.61
2819.81,2825.61,36548741700,47.96,43.96,88.01,2.65
2923.94,2807.34,36146532200,60.13,50.07,88.64,2.64
2967.55,2936.12,46615668500,69.02,55.49,88.95,2.63
3104.35,2975.4,42681292800,87.13,63.57,88.65,2.63
3124.89,3143.97,52488126000,95.03,73.26,89.35,2.63
3252.88,3108.27,48446234400,109.62,84.69,89.11,2.64
3106.91,3233.1,63287456700,92.42,105.69,88.73,2.64
3221.55,3120.21,42501870800,89.24,116.28,88.21,2.64
3183.01,3185.16,36709169100,75.27,119.19,88.46,2.65
3193.23,3182.92,30106532500,61.31,118.28,88.33,2.65
3217.23,3176.83,29019383400,49.72,121.19,88.48,2.65
3303.4,3221.36,35812384700,48.03,125.32,87.91,2.67
3360.6,3325.82,44814077000,48.84,129.37,88.22,2.77
3345.93,3359.09,35597020700,41.89,129.54,89.21,3.13
3383.17,3345.63,41121159000,36.96,134.51,89.59,3.61
3394.48,3396.25,54980167100,30.17,131.46,89.72,3.7
3324.92,3358.8,36973609300,12.17,131.38,90.08,3.67
3230.39,3332.15,31744958700,-15.12,132.42,89.91,3.61
3335.42,3254.48,30979954700,-21.29,127.1,89.81,3.55
3445.84,3343.64,38461412400,-13.18,121.61,90.03,3.49
3455.46,3502.18,42501503700,-9.37,107.69,90.19,3.42
3457.55,3450.81,32823387300,-9.39,100.46,89.97,3.38
3533.71,3462.39,34593476000,-2.34,100.03,90.27,3.53
3641.54,3566.09,45119809800,12.81,104.58,91.42,3.42
3641.06,3608.43,42096218500,18.41,105.52,91.61,3.03
3643.79,3620.92,32019123200,18.08,103.64,91.99,2.88
3559.26,3650.07,29500304500,2.88,104.74,92.29,2.83
3546.72,3547.57,34998267200,-11.66,110.59,91.94,2.81
3513.58,3531.52,26656717500,-27.63,109.37,92.03,2.75
3514.04,3506.45,18715396500,-39.31,106.36,92.28,2.67
3502.42,3522.91,19601251000,-49.13,103.56,92.1,2.64
3604.12,3501.72,23781233800,-42.71,101.42,92.08,2.63
3635.15,3616.25,28268161400,-35.36,97.95,92.69,2.63
3355.16,3414.01,32950527500,-67.43,111.23,92.56,2.66
3396.22,3336.79,29784323200,-81.4,109.45,93.03,2.71
3548.89,3420.49,33792821000,-68.85,116.01,92.77,2.79
3567.61,3551.05,26885359900,-57.29,113.64,94.18,2.77
3571.73,3582.09,28017217200,-48.68,109.63,95.01,2.73
3607.99,3580.12,23976620300,-38.16,106.51,94.95,2.69
3574.93,3614.04,28766917900,-35.76,109.13,94.02,2.67
3525.32,3547.24,21622021400,-40.6,106.5,94.62,2.69
3481.8,3474.92,21161886000,-48.86,100.64,94.73,2.77
3434.39,3496.89,19647915700,-59.21,99.43,94.87,2.81
3353.96,3360.19,19518369900,-74.4,101.71,94.59,2.89
3437.45,3388.6,19284609600,-70.75,102.58,93.63,2.95
3401.77,3446.14,19130434900,-70.53,99.39,94.42,2.97
3366.95,3487.95,25043060900,-72.2,103.69,93.54,2.87
3312.42,3352.33,19266418600,-77.31,88.26,94.69,2.86
3345.92,3305.73,17235382000,-72.9,87.14,94.57,2.81
3406.94,3345.08,15930908800,-59.08,80.43,94.73,2.85
3434.12,3415.98,14461377200,-44.27,79.15,94.83,2.93
3442.87,3435.36,15608169100,-31.86,76.92,94.19,3.06
3469.83,3458.83,20108997100,-19.22,77.95,94.18,3.09
3499.48,3473.29,16564134300,-6.7,73.06,94.35,3.18
3522.32,3511.54,16532831300,4.23,70.66,94.09,3.4
3478.73,3529.55,16553935100,5.1,70.25,94.4,3.33
3566.3,3473.71,22932843800,16.35,72.4,95.28,3.3
3572.84,3565.23,22278643800,23.13,68.62,95.25,3.32
3601.27,3603.45,24817612500,29.51,65.36,95.47,3.45
3507.9,3579.32,26186648900,19.68,66.78,95.41,3.45
3530.82,3514.67,19966398100,15,61.25,95.94,3.45
3496.34,3513.25,21750880500,6.44,59.47,96.35,3.43
3478.52,3501.18,18151805400,-1.99,57.04,97.71,3.42
3537.75,3449.7,23394041100,-0.06,61.44,97.65,3.38
3520.61,3523.64,19426765700,-1.49,61.47,98.76,3.35
3524.65,3524.58,18894782500,-2.24,62.1,99.72,3.35
3592.84,3557.69,26566462500,5.67,62.96,99.22,3.46
3617.66,3604.67,24686476800,13.04,63.72,100.15,3.44
3705.67,3641.77,27543830700,27.72,67.35,99.7,3.4
3757.12,3733.96,37162566600,41.49,66.72,99.6,3.38
3846.06,3769.09,41519001100,58.65,65.04,97.8,3.37
3839.74,3851.25,39154763000,64.75,66.12,99.1,3.33
3892.57,3852.49,40181755200,71,69.14,97.86,3.29
3972.06,3923.08,39111992200,80.25,67.9,97.01,3.22
3973.05,3980.07,46858131200,80.7,72.35,97.21,3.22
3940.41,3961.58,37996885100,71.13,72.61,96.87,3.21
3950,3921.75,34675631500,61.02,76.56,97.42,3.22
3971.7,3957.54,29875606400,52.49,71.62,97.36,3.21
4088.18,3999.02,42829702000,57.39,78.11,97.98,3.2
4051.2,4138.89,43606563500,50.73,83.22,98.41,3.18
4123.9,4057.5,32951285300,51.05,84.21,98.18,3.09
4124.78,4149.95,33907048700,46.45,87.04,97.51,3
4170.54,4104.67,32130376600,44.63,86.33,96.82,2.89
4260.04,4213.89,41536265400,50.13,88.69,97.96,2.77
4295.8,4277.45,45867671500,52.95,89.48,98.07,2.68
4262.14,4316.96,43969990200,44.97,94.49,98.99,2.6
4344.42,4249.38,34819017000,45.33,97.06,99.39,2.49
4421.07,4394.05,43415303600,50.08,97.63,99.51,2.41
4438.18,4432.13,43443212600,49.61,96.37,98.76,2.37
4380.51,4439.31,47215413100,36.25,98.48,98.37,2.31
4513.55,4355.49,42260374800,39.76,104.13,97.65,2.3
4596.14,4578.68,55280266300,47.12,108.17,97.45,2.27
4521.92,4615.03,68643907500,36.41,111.64,97.91,2.09
4619.16,4520.46,49031499100,36.72,110.73,97.97,2
4739.81,4637.06,51621379200,46.83,112.82,98.06,1.95
4740.89,4764.48,49743095400,47.18,112.81,97.31,1.91
4702.64,4682.63,48015293600,36.27,115.98,96.91,1.85
4807.59,4753.87,51307654800,37.07,117.26,96.76,1.81
4741.86,4811.32,60863854500,23.3,119.8,96.08,1.76
4774.33,4722.9,39505698000,13.59,118.55,95.2,1.74
4749.89,4788.41,39972744400,-0.35,114.89,94.83,1.69
4787.74,4757.64,37784385300,-8.26,115.53,95.42,1.62
4596.84,4785.19,46041962600,-41.16,124.55,95.12,1.56
4553.33,4626.23,37607370200,-69.08,131.18,94.15,1.52
4470.09,4520.82,29775920300,-97.35,124.59,94.6,1.49
4558.4,4515.55,30240796700,-102.22,124.36,94.81,1.44
4690.53,4582.09,37383842000,-86.35,122.73,95.04,1.35
4747.42,4692.12,37705389100,-67.72,120.76,94.54,1.29
4718.44,4746.71,37073042400,-59.14,117.72,93.67,1.25
4700.78,4717.96,33772515200,-55.73,116.08,93.39,1.18
4617.47,4690.76,32843116600,-63.99,115.09,93.27,1.08
4575.14,4582.06,26918048900,-73.75,111.55,94.17,1.05
4731.22,4577.64,31478595200,-58.46,113.65,95.31,1.03
4754.92,4751.57,36318074800,-45.03,114.35,95.63,1.03
4840.98,4768.69,30505453700,-25.4,116.23,95.41,1.03
4951.34,4895.93,45584671800,0.24,117.26,96.2,1.04
5099.5,4949.11,46573659000,33.13,112.69,96.38,1.04
5198.92,5140.8,48794935900,62.54,108.91,97.29,1.04
5181.43,5216.17,47079873000,73.17,109.91,97.27,1.04
4834.01,5174.1,57182904700,29.19,129.08,96.95,1.04
4840.83,4839.53,42787885900,-1.57,136.44,96.86,1.04
5076.18,4862.76,41750374100,6.75,147.55,97.46,1.03
5161.87,5091.27,41297319600,20,150.14,95.93,1.03
5143.59,5176.6,41425827000,22.34,154.6,95.35,1.04
5181.42,5156.01,48276726800,24.82,170.46,95.59,1.05
5230.55,5254.91,54596119600,28.65,179.45,96.37,1.05
5353.75,5259.41,63731323700,42.51,179.67,95.24,1.06
5317.46,5379.47,57042726300,41.48,180.91,95.18,1.07
5309.11,5254.3,44216567600,34.64,185.88,94.66,1.08
5306.59,5305.14,39233875500,25.19,183.75,95.14,1.09
5335.12,5329.28,43013138600,18.49,177.88,94.97,1.1
5221.17,5354.01,47574570300,-4.35,179.23,94.79,1.12
5064.82,5165.02,41167563800,-41.51,186.8,94.95,1.13
5138.83,5072.31,39712418700,-56.21,174.46,94.25,1.15
4930.55,5107.69,36439581400,-91.96,171.14,94.03,1.2
4637.05,4847.06,35810474400,-149.69,174.88,94.1,1.27
4786.09,4641.42,36508794400,-161.36,190.32,95.42,1.3
4880.13,4811.59,43463872300,-150.19,191.17,95.28,1.34
4706.52,4906.24,44613598200,-159.11,185.55,95.21,1.36
4336.19,4573.87,44663979000,-204.9,202.96,95.43,1.36
4191.55,4446.84,52566248200,-242.13,223.12,94.95,1.34
4473,4161.07,52704528000,-217.11,246.72,95.5,1.26
4253.02,4408.98,43172141100,-217.88,255.67,96.25,1.16
4108,4287.73,45706219400,-224.72,272.17,96.13,1.16
3885.92,4017.2,42930085000,-244.32,294.33,95.95,1.16
3998.54,4218.27,64809453000,-227.62,310.8,96.26,1.17
3928,3877.85,67938500700,-211.9,314.3,96.74,1.18
3663.04,3651.06,58146709700,-221.95,321.92,96.21,1.19
3897.63,3621.68,50387061000,-183.36,334.78,96.43,1.2
4106.56,3916.27,50070180200,-119.17,334.48,95.85,1.21
4211.81,4132.23,50209218600,-55.25,325.48,96.79,1.22
4112.15,4178.63,45442200900,-20.88,329.53,96.65,1.24
3966.76,4068.88,42195636700,-12.63,326.86,97.16,1.25
3997.36,3949.64,33053134500,1.32,311.35,97.66,1.26
4151.5,4023.76,33110713100,33.86,292.97,97.96,1.28
4160.61,4157.06,35267347200,57.77,268.36,98.07,1.29
4166.01,4109.76,31837494500,74.41,256.17,97.34,1.3
4157.16,4148.56,31894599700,83.63,240.5,97.43,1.32
4250.81,4158.93,35447175900,100.61,221.54,97.22,1.33
4176.28,4255.2,39204537300,99.87,204.34,97.24,1.34
3818.73,4097.8,36505451100,51.71,211.78,96.55,1.37
3811.09,3690.97,38352721600,20.9,207.52,96.65,1.39
3930.38,3839.96,27697284500,18.72,191.26,97.19,1.43
3815.41,3915.78,27154866500,4.67,182.26,97.49,1.45
3816.7,3777.15,22237676700,-1.26,175.11,97.23,1.47
3829.24,3766.07,24580503000,-0.36,167.3,97.49,1.49
3948.16,3827.37,22023655600,18.37,162.49,97.94,1.5
3866.9,3937.62,20048426900,21.69,154.85,97.92,1.51
3831.85,3802.93,14727869400,21.03,147.89,97.81,1.52
3906.94,3866.43,18334915300,31.92,146.43,97.62,1.53
4084.36,3947.47,30678054000,62.46,151.78,97.19,1.56
4066.67,4083.59,32203419100,78.68,150.03,97.2,1.59
4016.13,4025.67,25514619600,80.7,146.41,96.33,1.61
4075.46,4010.01,24283697900,87.54,143.76,96.38,1.64
4073.54,4097.92,25339299600,89.04,122.14,96.6,1.67
4077.87,4058.11,25693963800,87.71,108.98,96.82,1.7
3825.41,4084.31,31988107000,51.69,117.67,97,1.75
3886.14,3748.27,26904983900,35.68,122.31,96.44,1.79
3761.45,3848.4,21216796500,9.3,123.67,95.78,1.83
3589.54,3714.29,21798640300,-28.25,130.57,94.86,1.85
3275.53,3454.6,25543665200,-88.89,143.11,93.52,1.87
3042.93,3070.01,27608130600,-150.25,153.99,94.01,1.88
3025.69,3062.57,30827062300,-181,164.38,95.34,1.79
3205.64,3092.81,26729493000,-165.37,170.54,95.77,1.76
3342.29,3246.24,29949842600,-126.65,167.17,95.77,1.77
3366.54,3307.4,28025040300,-89.54,173.93,95.99,1.8
3362.08,3296.53,35245852800,-58.84,182.31,95.32,1.82
3365.83,3220.85,34778941200,-32.6,186.99,95.91,2.03
3250.49,3347.29,20422443100,-25.64,195.95,96.15,1.9
3334.02,3221.79,15459963100,-5.69,202.93,95.88,1.9
3399.31,3344.82,22046742100,19.03,189.35,95.89,1.9
3357.56,3349.28,14488297100,31.75,177.31,95.55,1.9
3347.19,3349.88,10854750800,40.21,173.23,95.17,1.9
3281.13,3367.64,20545725100,38.35,173.45,95.26,1.9
3152.23,3208.74,14355564100,22.02,161.04,95.63,1.9
3309.25,3149.16,15970999400,33.92,158.08,95.34,1.9
3237,3287.66,16940188100,33.55,149.29,94.55,1.9
3251.27,3254.44,10690348100,36.47,140.15,95.16,1.9
3308.25,3222.6,12278866800,46.67,136.79,95.92,1.9
3339.03,3312.37,14622198500,57.45,130.04,96.33,1.91
3263.03,3290.07,12317143900,54.26,123.31,96.18,1.91
3285,3278.9,10201123800,54.87,114.14,96.27,1.91
3231.95,3272.67,12141927800,48.13,107.49,96.26,1.91
3242.75,3226.61,7421946800,45.18,99.68,95.97,1.91
3178.85,3197.22,8715063300,35.11,98.78,95.91,1.91
3202.95,3195.9,7855934900,32.27,97.57,96.27,1.99
3296.48,3324.98,13208176800,42.89,102.33,95.29,1.91
3340.12,3302.36,12435250000,54.92,93.19,94.9,1.91
3447.69,3351.14,22140046800,75.25,93,94.88,1.9
3445.04,3422.48,14543378600,85.47,80.4,94.78,1.9
3406.11,3431.14,15217393800,84,75.94,93.91,1.9
3486.82,3403.39,17115829900,90.35,78.19,94.45,1.9
3534.07,3508.52,20896470900,96.79,74.62,94.73,1.9
3534.18,3548.95,20760674400,96.72,74.78,94.92,1.9
3577.7,3527.88,17902510800,97.89,73.47,94.86,1.9
3473.25,3580.84,28207605000,80.67,83.39,95.05,1.91
3524.53,3453.2,18430558000,72.51,83.36,96.37,1.9
3571.24,3536.84,19829447800,69.71,83.79,97.06,1.91
3589.26,3614.7,20424886300,66.6,82.06,96.8,1.84
3592.88,3569.45,19205614000,61.47,87.05,96.88,1.8
3524.92,3575.8,17097709800,46.07,83.24,97.62,1.8
